point_id,seed,intervention_i,intervention_j,interaction_lower,interaction_upper,interaction_mean
oat-repeat_threshold-2,44,repeat_cap,explore_slot,-0.0103524040514907,-0.0089809093760226,-0.0095032870350264
oat-repeat_threshold-2,44,repeat_cap,tail_slot,-0.0054169178711288,-0.0040322504037194,-0.0045513338549716
oat-repeat_threshold-2,44,repeat_cap,diversify,-0.000480574287125,0.0018724332497488,0.000293239048413
oat-repeat_threshold-2,44,repeat_cap,novel_slot,-0.0081532060370605,-0.0025881761626922,-0.0054009780980305
oat-repeat_threshold-2,44,repeat_cap,provider_balance,-0.0031898023373967,-0.0014787933679274,-0.0023262347615865
oat-repeat_threshold-2,44,explore_slot,tail_slot,-0.0044802337845594,-0.0008035321528073,-0.0028965666014076
oat-repeat_threshold-2,44,explore_slot,diversify,-0.0064045489784626,-0.0033352147595705,-0.0045962958670886
oat-repeat_threshold-2,44,explore_slot,novel_slot,-0.0047542588914969,-0.0025679962704534,-0.003822469288249
oat-repeat_threshold-2,44,explore_slot,provider_balance,-0.0039580420635016,-0.0025183116450517,-0.0031648650063176
oat-repeat_threshold-2,44,tail_slot,diversify,-0.0029663314403679,-0.0014468498227864,-0.0022145817381824
oat-repeat_threshold-2,44,tail_slot,novel_slot,-0.0086644393588961,-0.0059900319235704,-0.00758243871203
oat-repeat_threshold-2,44,tail_slot,provider_balance,-0.0121788994182209,-0.0087669740659293,-0.0101298588155508
oat-repeat_threshold-2,44,diversify,novel_slot,0.0011008214861582,0.0023259167785616,0.0018738126092479
oat-repeat_threshold-2,44,diversify,provider_balance,0.0040922081685042,0.0054928669132206,0.0047858198551568
oat-repeat_threshold-2,44,novel_slot,provider_balance,0.0022446264031826,0.0054539576158435,0.0039764796369846
oat-repeat_threshold-2,45,repeat_cap,explore_slot,-0.0109301098819766,-0.0085810160243112,-0.0096283636439725
oat-repeat_threshold-2,45,repeat_cap,tail_slot,-0.0057154986417984,-0.0023729206053666,-0.0041863701299516
oat-repeat_threshold-2,45,repeat_cap,diversify,-0.0001919146533866,0.0010926712344156,0.0004634819176952
oat-repeat_threshold-2,45,repeat_cap,novel_slot,-0.0067383456327627,-0.0031109282359914,-0.005649695695781
oat-repeat_threshold-2,45,repeat_cap,provider_balance,-0.0043484815840478,-0.0007411620412292,-0.0028068400313902
oat-repeat_threshold-2,45,explore_slot,tail_slot,-0.0034175304565477,-0.0017783114224868,-0.0025119524527809
oat-repeat_threshold-2,45,explore_slot,diversify,-0.0064755015705793,-0.003479969343448,-0.0050650673053119
oat-repeat_threshold-2,45,explore_slot,novel_slot,-0.0036215686362704,-0.002701557806168,-0.0032769220448688
oat-repeat_threshold-2,45,explore_slot,provider_balance,-0.0046816196631014,-0.0042249841452467,-0.0044457102736446
oat-repeat_threshold-2,45,tail_slot,diversify,-0.0043855089252427,-0.0018287812875269,-0.0031202149147367
oat-repeat_threshold-2,45,tail_slot,novel_slot,-0.0089386313062292,-0.0065570687464529,-0.0075663874648341
oat-repeat_threshold-2,45,tail_slot,provider_balance,-0.0131411871216523,-0.0090834818436938,-0.0107775211616604
oat-repeat_threshold-2,45,diversify,novel_slot,0.0002516048975691,0.0025460555687468,0.0018605490467341
oat-repeat_threshold-2,45,diversify,provider_balance,0.003999651981716,0.0065753425999843,0.004881982183797
oat-repeat_threshold-2,45,novel_slot,provider_balance,0.0035900769976521,0.0046017035230227,0.0040692699448871
oat-repeat_threshold-2,46,repeat_cap,explore_slot,-0.0101612318715043,-0.0085077752909476,-0.0094762425735496
oat-repeat_threshold-2,46,repeat_cap,tail_slot,-0.0050674315192915,-0.0033495366310396,-0.0042731907081291
oat-repeat_threshold-2,46,repeat_cap,diversify,-0.0004390395772714,0.0015139115838889,0.0003978418436922
oat-repeat_threshold-2,46,repeat_cap,novel_slot,-0.0079645075689113,-0.0050003945155473,-0.0065212561456457
oat-repeat_threshold-2,46,repeat_cap,provider_balance,-0.0029270589043523,-9.023292193050034e-05,-0.001324118758208
oat-repeat_threshold-2,46,explore_slot,tail_slot,-0.0034408536343475,-0.0027433134949466,-0.0030373419367
oat-repeat_threshold-2,46,explore_slot,diversify,-0.0051727005051795,-0.0039344183511695,-0.0046184313182354
oat-repeat_threshold-2,46,explore_slot,novel_slot,-0.004654719732456,-0.0037391198229118,-0.0040209456428843
oat-repeat_threshold-2,46,explore_slot,provider_balance,-0.0048915446344624,-0.0031620740248513,-0.0039897664851684
oat-repeat_threshold-2,46,tail_slot,diversify,-0.0035330859411454,-0.0015164069544552,-0.0028119182006589
oat-repeat_threshold-2,46,tail_slot,novel_slot,-0.0085711181681158,-0.0060174252403812,-0.0077821219258589
oat-repeat_threshold-2,46,tail_slot,provider_balance,-0.0126566049187155,-0.0066267198171336,-0.0098287023370185
oat-repeat_threshold-2,46,diversify,novel_slot,0.0010814043297715,0.002368262206652,0.0017788000729781
oat-repeat_threshold-2,46,diversify,provider_balance,0.003589446223322,0.0050019781263628,0.0043218475615818
oat-repeat_threshold-2,46,novel_slot,provider_balance,0.0024226821285533,0.0048845655554992,0.0037177636532776
oat-repeat_threshold-4,42,repeat_cap,explore_slot,-0.0184349766975151,-0.0162233288163356,-0.0175531354951926
oat-repeat_threshold-4,42,repeat_cap,tail_slot,-0.015261347955069,-0.0099562958474015,-0.0124863924845055
oat-repeat_threshold-4,42,repeat_cap,diversify,-0.0013645894508083,0.0024339692762693,0.0005949058931055
oat-repeat_threshold-4,42,repeat_cap,novel_slot,-0.0149230830414259,-0.0082247540036897,-0.0105530212817841
oat-repeat_threshold-4,42,repeat_cap,provider_balance,-0.0004527327309645,0.0014202074312466,0.0003563108745283
oat-repeat_threshold-4,42,explore_slot,tail_slot,-0.0015168194096287,0.0002269602168694,-0.0006691585496544
oat-repeat_threshold-4,42,explore_slot,diversify,-0.0031611569843023,-0.002398301273856,-0.0028212914993378
oat-repeat_threshold-4,42,explore_slot,novel_slot,-0.0010836569780414,0.0002149293995224,-0.0005892683942572
oat-repeat_threshold-4,42,explore_slot,provider_balance,-0.0022629461593972,-0.0010730083395941,-0.0016893784268393
oat-repeat_threshold-4,42,tail_slot,diversify,-0.0041932080313777,-0.0027281602576583,-0.0032020287367309
oat-repeat_threshold-4,42,tail_slot,novel_slot,-0.0037844013577528,-0.0010001261897083,-0.0027750265450537
oat-repeat_threshold-4,42,tail_slot,provider_balance,-0.0082568408354382,-0.0035384899654534,-0.0064133592043943
oat-repeat_threshold-4,42,diversify,novel_slot,0.0002219474432029,0.001091634549342,0.0007081595471953
oat-repeat_threshold-4,42,diversify,provider_balance,0.0001887036137503,0.0027913796899852,0.0017872430389301
oat-repeat_threshold-4,42,novel_slot,provider_balance,0.0017224443991741,0.0055150275208936,0.0036950995021881
oat-repeat_threshold-4,43,repeat_cap,explore_slot,-0.0186335018160372,-0.0146066239151658,-0.0173942230744024
oat-repeat_threshold-4,43,repeat_cap,tail_slot,-0.0151253073111533,-0.0128259862208881,-0.0143677035417007
oat-repeat_threshold-4,43,repeat_cap,diversify,-0.0007975541067879,0.000692768575147,2.017555960914149e-05
oat-repeat_threshold-4,43,repeat_cap,novel_slot,-0.0164888330669283,-0.0096740494391792,-0.012834154837747
oat-repeat_threshold-4,43,repeat_cap,provider_balance,-0.0064684960422454,0.0011758807355402,-0.0012056858449414
oat-repeat_threshold-4,43,explore_slot,tail_slot,-0.0015633509301082,0.0010296702723547,-0.0005357991536191
oat-repeat_threshold-4,43,explore_slot,diversify,-0.0031212394074194,-0.0026089242461881,-0.0028361640567704
oat-repeat_threshold-4,43,explore_slot,novel_slot,-0.0008744922179479,0.0019097063124841,0.0001360269656982
oat-repeat_threshold-4,43,explore_slot,provider_balance,-0.0031082941356961,-0.0020791809324452,-0.0025609426844767
oat-repeat_threshold-4,43,tail_slot,diversify,-0.0034183722158166,-0.001768989269649,-0.0026378683096514
oat-repeat_threshold-4,43,tail_slot,novel_slot,-0.0036420047832619,-0.0011928393003761,-0.00250742439249
oat-repeat_threshold-4,43,tail_slot,provider_balance,-0.0099202079437452,-0.0050533389792118,-0.0066508811040171
oat-repeat_threshold-4,43,diversify,novel_slot,-0.0007264977282243,0.0014642826057448,0.000409180992189
oat-repeat_threshold-4,43,diversify,provider_balance,0.0014548813877768,0.0026663887603037,0.0018786087378095
oat-repeat_threshold-4,43,novel_slot,provider_balance,-0.0004341373478828,0.0045956374029613,0.0023152201987881
oat-repeat_threshold-4,44,repeat_cap,explore_slot,-0.0181137080360238,-0.0155288668453191,-0.017076755243193
oat-repeat_threshold-4,44,repeat_cap,tail_slot,-0.0155421308706879,-0.0121498746829433,-0.0137230784466864
oat-repeat_threshold-4,44,repeat_cap,diversify,-0.0014663146636185,0.001243980395925,-0.0003459307921703
oat-repeat_threshold-4,44,repeat_cap,novel_slot,-0.016526170105122,-0.0085043613408214,-0.0130968447510223
oat-repeat_threshold-4,44,repeat_cap,provider_balance,-0.0009301583194653,0.0035252792223895,0.0004833245181518
oat-repeat_threshold-4,44,explore_slot,tail_slot,-0.002833134524905,0.0003322506876905,-0.0010727416895327
oat-repeat_threshold-4,44,explore_slot,diversify,-0.0030223990998813,-0.001334862115179,-0.0022751469731959
oat-repeat_threshold-4,44,explore_slot,novel_slot,-0.0016264405930626,6.133233466119577e-05,-0.000621124497263
oat-repeat_threshold-4,44,explore_slot,provider_balance,-0.002433221402662,-0.0008972311176556,-0.001763499717953
oat-repeat_threshold-4,44,tail_slot,diversify,-0.002424031164092,-0.0015294325537252,-0.0019376937588476
oat-repeat_threshold-4,44,tail_slot,novel_slot,-0.0037238274735574,-0.0020696518502569,-0.0029085757022635
oat-repeat_threshold-4,44,tail_slot,provider_balance,-0.0082542320050811,-0.0058290477195358,-0.0069079980186359
oat-repeat_threshold-4,44,diversify,novel_slot,-0.0004548893651591,0.0013083171125419,0.0006572905434624
oat-repeat_threshold-4,44,diversify,provider_balance,0.0015484818864782,0.0033661822983214,0.0025675684130863
oat-repeat_threshold-4,44,novel_slot,provider_balance,0.0004224780954726,0.0036775554194749,0.0018681051279817
oat-repeat_threshold-4,45,repeat_cap,explore_slot,-0.0193638406596955,-0.015866128296951,-0.0177288879586901
oat-repeat_threshold-4,45,repeat_cap,tail_slot,-0.0143801638304102,-0.0117267955119209,-0.0130028851214589
oat-repeat_threshold-4,45,repeat_cap,diversify,-0.000827295167798,0.0006313007609933,-0.0002138191696515
oat-repeat_threshold-4,45,repeat_cap,novel_slot,-0.0158628727862482,-0.0083312201188945,-0.0133139805956976
oat-repeat_threshold-4,45,repeat_cap,provider_balance,-0.002021528716544,0.0021210711898217,-0.0008215138958996
oat-repeat_threshold-4,45,explore_slot,tail_slot,-0.0014684393623315,-0.0006943929060397,-0.0011872614633254
oat-repeat_threshold-4,45,explore_slot,diversify,-0.0038690359007316,-0.0014142656187248,-0.002756375954687
oat-repeat_threshold-4,45,explore_slot,novel_slot,-0.0010179616197156,1.1392373179344782e-05,-0.0006126536750493
oat-repeat_threshold-4,45,explore_slot,provider_balance,-0.003219796933384,-0.0016439723057037,-0.002698937663012
oat-repeat_threshold-4,45,tail_slot,diversify,-0.0038121771326944,-0.001023504016905,-0.0025631447807277
oat-repeat_threshold-4,45,tail_slot,novel_slot,-0.0037415244851942,-0.0020300112600246,-0.0029570793301055
oat-repeat_threshold-4,45,tail_slot,provider_balance,-0.0083350712340659,-0.0071816076276912,-0.007640886375923
oat-repeat_threshold-4,45,diversify,novel_slot,-0.0006638946362288,0.0018376356434666,0.0011309513868019
oat-repeat_threshold-4,45,diversify,provider_balance,0.0015658688352663,0.003248365242678,0.0023477277998398
oat-repeat_threshold-4,45,novel_slot,provider_balance,0.0012647034074725,0.0027432250081387,0.0022391074346115
oat-repeat_threshold-4,46,repeat_cap,explore_slot,-0.0178399866096149,-0.0154576183626966,-0.0168320163294204
oat-repeat_threshold-4,46,repeat_cap,tail_slot,-0.0137202762692537,-0.0123887366665261,-0.0130065160055375
oat-repeat_threshold-4,46,repeat_cap,diversify,-0.0018449544716425,0.0011650698116749,-3.589305425674472e-05
oat-repeat_threshold-4,46,repeat_cap,novel_slot,-0.0161644857800979,-0.0143933161485668,-0.0153325506213481
oat-repeat_threshold-4,46,repeat_cap,provider_balance,-0.0017746188474636,0.0032553095597022,0.0012595156204861
oat-repeat_threshold-4,46,explore_slot,tail_slot,-0.0020207250213853,-0.0010628422737763,-0.0014113192212501
oat-repeat_threshold-4,46,explore_slot,diversify,-0.002682075504582,-0.0019308430866355,-0.0023469958730831
oat-repeat_threshold-4,46,explore_slot,novel_slot,-0.0015561977158885,-0.0006601248780044,-0.0012047082782484
oat-repeat_threshold-4,46,explore_slot,provider_balance,-0.0024982847991197,-0.0015552273895985,-0.0020515326915983
oat-repeat_threshold-4,46,tail_slot,diversify,-0.0030332676030512,-0.0014489030423836,-0.0022343707285777
oat-repeat_threshold-4,46,tail_slot,novel_slot,-0.0034936285791122,-0.001464733661822,-0.0028831981028821
oat-repeat_threshold-4,46,tail_slot,provider_balance,-0.0084967496503788,-0.0044754747678505,-0.0067725790265384
oat-repeat_threshold-4,46,diversify,novel_slot,0.000492886711452,0.0011972595911967,0.0008607195979793
oat-repeat_threshold-4,46,diversify,provider_balance,0.0009914989100467,0.0030880813435172,0.0019447351925389
oat-repeat_threshold-4,46,novel_slot,provider_balance,0.0007836064052238,0.0039102316474392,0.0021370039666031
oat-horizon-8,42,repeat_cap,explore_slot,-0.0155186389152694,-0.0129203027061734,-0.0142777448571111
oat-horizon-8,42,repeat_cap,tail_slot,-0.0117748504758363,-0.0077992238130014,-0.0101427922819597
oat-horizon-8,42,repeat_cap,diversify,-0.0012538837782352,0.002007054295786,-5.478566397936857e-06
oat-horizon-8,42,repeat_cap,novel_slot,-0.0125754710992449,-0.0067275711695725,-0.0091195192338147
oat-horizon-8,42,repeat_cap,provider_balance,-0.000611609318401,0.0004187212376298,-0.0001045632462727
oat-horizon-8,42,explore_slot,tail_slot,-0.0010972115336268,0.0004062195718041,-0.0003142657137056
oat-horizon-8,42,explore_slot,diversify,-0.0022512233974254,-0.0016679580397926,-0.0019040990625851
oat-horizon-8,42,explore_slot,novel_slot,-0.000697888358374,0.000126890264388,-0.0003093769389675
oat-horizon-8,42,explore_slot,provider_balance,-0.0016315917929813,-0.0010975684091078,-0.00140624724461
oat-horizon-8,42,tail_slot,diversify,-0.0027301613785791,-0.0011530786609814,-0.0021883974165694
oat-horizon-8,42,tail_slot,novel_slot,-0.0028592620309711,-0.0005621803864294,-0.0018754974521635
oat-horizon-8,42,tail_slot,provider_balance,-0.0061530031657079,-0.0028138422974697,-0.0050221332605182
oat-horizon-8,42,diversify,novel_slot,0.0007007661963579,0.0013528410612547,0.0009247564647712
oat-horizon-8,42,diversify,provider_balance,-0.0004413889137458,0.0015067285655587,0.0006251231736054
oat-horizon-8,42,novel_slot,provider_balance,0.0019096273204448,0.004688058372886,0.0037378460065746
oat-horizon-8,43,repeat_cap,explore_slot,-0.0155481348981879,-0.0116855181225465,-0.0140848700603102
oat-horizon-8,43,repeat_cap,tail_slot,-0.0127761613280281,-0.0108116967070441,-0.0120296112218758
oat-horizon-8,43,repeat_cap,diversify,-0.001406631912797,0.0003937606168164,-0.000496026089088
oat-horizon-8,43,repeat_cap,novel_slot,-0.0144816704093061,-0.008469363793359,-0.011086146717595
oat-horizon-8,43,repeat_cap,provider_balance,-0.0049485817552485,0.0006000353642976,-0.0016496034629328
oat-horizon-8,43,explore_slot,tail_slot,-0.0014061719824788,0.0017244444451842,4.257630842156802e-05
oat-horizon-8,43,explore_slot,diversify,-0.0025976574244555,-0.001691878441083,-0.002126858808873
oat-horizon-8,43,explore_slot,novel_slot,-0.0009565102654073,0.0020121859306977,0.0003212808173712
oat-horizon-8,43,explore_slot,provider_balance,-0.0028349592923408,-0.0018349429877672,-0.0021636250312555
oat-horizon-8,43,tail_slot,diversify,-0.0027819877822367,-0.0009776349093834,-0.0018549764241421
oat-horizon-8,43,tail_slot,novel_slot,-0.0026551002197521,-9.318453416524616e-05,-0.0017442923241919
oat-horizon-8,43,tail_slot,provider_balance,-0.0080197571519413,-0.0040197060805886,-0.0051449228770435
oat-horizon-8,43,diversify,novel_slot,-0.0002199221412334,0.0015385313218399,0.0006548356807879
oat-horizon-8,43,diversify,provider_balance,-0.000480112503832,0.0017406615246771,0.0006355326980523
oat-horizon-8,43,novel_slot,provider_balance,-1.917771303024758e-05,0.0049044016590108,0.0024145298106311
oat-horizon-8,44,repeat_cap,explore_slot,-0.0149579701610864,-0.0118612689264493,-0.0140394419677973
oat-horizon-8,44,repeat_cap,tail_slot,-0.0124400734419776,-0.0104292832484527,-0.0112873791087687
oat-horizon-8,44,repeat_cap,diversify,-0.0014535893438288,0.0011320395968017,-0.0003656702148396
oat-horizon-8,44,repeat_cap,novel_slot,-0.0153079013379776,-0.0079552132615842,-0.0116013275399754
oat-horizon-8,44,repeat_cap,provider_balance,-0.001164478791889,0.0022796341385846,0.0003506270778922
oat-horizon-8,44,explore_slot,tail_slot,-0.0013630310914562,0.0008775486472483,-0.0005012515257739
oat-horizon-8,44,explore_slot,diversify,-0.0030402085332807,-0.0005987368509373,-0.0016766391493696
oat-horizon-8,44,explore_slot,novel_slot,-0.0011838651212521,8.711658256839363e-05,-0.0004515373584128
oat-horizon-8,44,explore_slot,provider_balance,-0.0019306894150899,-0.0007242934589687,-0.0013590910230908
oat-horizon-8,44,tail_slot,diversify,-0.0024642737666489,-0.0007117422548288,-0.0013141874127357
oat-horizon-8,44,tail_slot,novel_slot,-0.0025872727480344,-0.0012611802177357,-0.0019338915084662
oat-horizon-8,44,tail_slot,provider_balance,-0.0070448569943547,-0.004395930442776,-0.0054216889337348
oat-horizon-8,44,diversify,novel_slot,2.4600989437380716e-05,0.001688272701839,0.0008179329038917
oat-horizon-8,44,diversify,provider_balance,-0.0003277231079539,0.0017776711789978,0.0010853356594639
oat-horizon-8,44,novel_slot,provider_balance,0.0010089161719619,0.0035701137405082,0.0025035024154201
oat-horizon-8,45,repeat_cap,explore_slot,-0.0158690778082593,-0.0126127319977322,-0.0142386285927753
oat-horizon-8,45,repeat_cap,tail_slot,-0.0116128490599147,-0.0092871591360876,-0.0104610762807302
oat-horizon-8,45,repeat_cap,diversify,-0.0004999663319108,0.000944432262712,8.527535884663527e-05
oat-horizon-8,45,repeat_cap,novel_slot,-0.0132657474840442,-0.0097008401548815,-0.011967393326049
oat-horizon-8,45,repeat_cap,provider_balance,-0.0008011411520764,0.0015565960690679,0.0001356017277432
oat-horizon-8,45,explore_slot,tail_slot,-0.0012534254482432,2.2252453643774942e-05,-0.0007764843765756
oat-horizon-8,45,explore_slot,diversify,-0.0026295954697757,-0.0010681473658036,-0.0019216844339728
oat-horizon-8,45,explore_slot,novel_slot,-0.0008206839347439,0.000663408923438,-0.0001731860833379
oat-horizon-8,45,explore_slot,provider_balance,-0.0025787885583297,-0.001732562035495,-0.0021619840353389
oat-horizon-8,45,tail_slot,diversify,-0.002543561792747,-0.0008321515489205,-0.0017785226119949
oat-horizon-8,45,tail_slot,novel_slot,-0.0025972435574803,-0.0011860110603457,-0.002098850448946
oat-horizon-8,45,tail_slot,provider_balance,-0.0063159475018056,-0.0051854236157993,-0.0058179653736566
oat-horizon-8,45,diversify,novel_slot,-0.0002903122316478,0.0017330024502049,0.0010859533913114
oat-horizon-8,45,diversify,provider_balance,0.0005494410124037,0.0022217401022403,0.0013528253061718
oat-horizon-8,45,novel_slot,provider_balance,0.0014569591792621,0.002910002840157,0.0024879318640412
oat-horizon-8,46,repeat_cap,explore_slot,-0.0152942141894566,-0.0121651886004039,-0.0138977077823884
oat-horizon-8,46,repeat_cap,tail_slot,-0.0114707541812756,-0.0101004268361251,-0.0109909258479437
oat-horizon-8,46,repeat_cap,diversify,-0.0010649225835493,0.0009955075296423,-5.1308816120134706e-05
oat-horizon-8,46,repeat_cap,novel_slot,-0.0143515471275317,-0.0108739732315041,-0.0131661517329263
oat-horizon-8,46,repeat_cap,provider_balance,0.000147012904434,0.002512992723423,0.0011023880524921
oat-horizon-8,46,explore_slot,tail_slot,-0.0013797445258972,-0.000498863042749,-0.0007997262905743
oat-horizon-8,46,explore_slot,diversify,-0.002162518643988,-0.0013334412724048,-0.0016449661746051
oat-horizon-8,46,explore_slot,novel_slot,-0.0013573348674625,-0.0001816425056201,-0.0008494513325072
oat-horizon-8,46,explore_slot,provider_balance,-0.0023346078362691,-0.0009420554613705,-0.0015287575853414
oat-horizon-8,46,tail_slot,diversify,-0.0020295105586479,-0.0007814193641508,-0.0015042856448752
oat-horizon-8,46,tail_slot,novel_slot,-0.0023859236255552,-0.0014034430916101,-0.0020581426743913
oat-horizon-8,46,tail_slot,provider_balance,-0.0064608321163811,-0.0028433514416213,-0.0047764744999693
oat-horizon-8,46,diversify,novel_slot,0.0003368843678484,0.0018756613054563,0.0009608696760709
oat-horizon-8,46,diversify,provider_balance,0.0004183923412775,0.0014669300494435,0.0010343095896553
oat-horizon-8,46,novel_slot,provider_balance,0.000120985798395,0.0036184351199532,0.0019229876028009
oat-horizon-16,42,repeat_cap,explore_slot,-0.0186029693037074,-0.0168783616511583,-0.017630558201284
oat-horizon-16,42,repeat_cap,tail_slot,-0.0137509056972052,-0.007579332709851,-0.0103739260623052
oat-horizon-16,42,repeat_cap,diversify,-0.0002495446581631,0.0029118188873379,0.0013926186507964
oat-horizon-16,42,repeat_cap,novel_slot,-0.0084544474345973,-0.0028913389339672,-0.0050010332783302
oat-horizon-16,42,repeat_cap,provider_balance,-0.0015997802000588,-0.0001338263977769,-0.0006484267190978
oat-horizon-16,42,explore_slot,tail_slot,-0.0009242559144479,0.0012227914470801,0.0004594565054299
oat-horizon-16,42,explore_slot,diversify,-0.003122203532445,-0.0028865223608545,-0.0029914626374398
oat-horizon-16,42,explore_slot,novel_slot,-0.0006611067523329,0.0004173025852761,-0.0001070848188679
oat-horizon-16,42,explore_slot,provider_balance,-0.0028449597415132,-0.0015436239410964,-0.0022261478541724
oat-horizon-16,42,tail_slot,diversify,-0.0038442379063766,-0.002636802890942,-0.0030994961740387
oat-horizon-16,42,tail_slot,novel_slot,-0.0039036521740293,-0.0009860034729098,-0.002848435368607
oat-horizon-16,42,tail_slot,provider_balance,-0.0083814577360269,-0.0042338978757597,-0.0069312634944399
oat-horizon-16,42,diversify,novel_slot,0.0014660230773485,0.0020047833378918,0.0017168030500285
oat-horizon-16,42,diversify,provider_balance,0.0007451993764713,0.0028819228907737,0.0019082295754021
oat-horizon-16,42,novel_slot,provider_balance,0.0026004674898856,0.0052962758119609,0.0044053309278365
oat-horizon-16,43,repeat_cap,explore_slot,-0.0190770466585949,-0.0153157878153277,-0.017687353473778
oat-horizon-16,43,repeat_cap,tail_slot,-0.0137160145778888,-0.0103795150072928,-0.0123316110327536
oat-horizon-16,43,repeat_cap,diversify,-0.0005074647673169,0.0011784555873667,0.0006020354256599
oat-horizon-16,43,repeat_cap,novel_slot,-0.0092973268115148,-0.0036072577124345,-0.0065437297489494
oat-horizon-16,43,repeat_cap,provider_balance,-0.0052713789688415,0.000808768232249,-0.0014202542859547
oat-horizon-16,43,explore_slot,tail_slot,-0.0003951383504969,0.0024067676233238,0.0006935147287284
oat-horizon-16,43,explore_slot,diversify,-0.0035327051275672,-0.0026950973452088,-0.0030730660077756
oat-horizon-16,43,explore_slot,novel_slot,-0.0004478203943282,0.0023488429019295,0.0005310896207789
oat-horizon-16,43,explore_slot,provider_balance,-0.0033209499373208,-0.0021514689692379,-0.0027350892922883
oat-horizon-16,43,tail_slot,diversify,-0.0032261787330962,-0.001712782354912,-0.0025987766399923
oat-horizon-16,43,tail_slot,novel_slot,-0.003809166960861,-0.00112814449638,-0.0025431511171908
oat-horizon-16,43,tail_slot,provider_balance,-0.0096164717550417,-0.0052704852576113,-0.0066011948206689
oat-horizon-16,43,diversify,novel_slot,0.0004148973378593,0.002112113306194,0.0012945947833296
oat-horizon-16,43,diversify,provider_balance,0.0012747170608838,0.0025224292263836,0.001638163714422
oat-horizon-16,43,novel_slot,provider_balance,0.0011936000265987,0.0055362867420969,0.0035867809987402
oat-horizon-16,44,repeat_cap,explore_slot,-0.0181597586381854,-0.0167326719183431,-0.0175376990217895
oat-horizon-16,44,repeat_cap,tail_slot,-0.013477931336627,-0.0097607721115859,-0.0115797110123488
oat-horizon-16,44,repeat_cap,diversify,-0.0005224913755752,0.0023070604478505,0.00053708761809
oat-horizon-16,44,repeat_cap,novel_slot,-0.0092576797734582,-0.0032013371118649,-0.0067733801581843
oat-horizon-16,44,repeat_cap,provider_balance,-0.0026048894482304,0.0005138277468194,-0.0008559135505392
oat-horizon-16,44,explore_slot,tail_slot,-0.0013775918172228,0.0017314353785496,0.0002835264104527
oat-horizon-16,44,explore_slot,diversify,-0.0035651017165084,-0.001628826683362,-0.0026463139224535
oat-horizon-16,44,explore_slot,novel_slot,-0.0009961231893817,0.0005333543641357,-9.040249836946868e-05
oat-horizon-16,44,explore_slot,provider_balance,-0.0023290707537156,-0.0017065968279724,-0.0020070310760894
oat-horizon-16,44,tail_slot,diversify,-0.0027707183596197,-0.0015877866857668,-0.002043406309225
oat-horizon-16,44,tail_slot,novel_slot,-0.0035485070659512,-0.0020912863278901,-0.0027967993223689
oat-horizon-16,44,tail_slot,provider_balance,-0.0084672582389789,-0.0059501237984116,-0.0070952769390427
oat-horizon-16,44,diversify,novel_slot,0.0002161451628244,0.0018050704306423,0.0013758649850329
oat-horizon-16,44,diversify,provider_balance,0.0015886577366044,0.0029066562468023,0.0023568921138153
oat-horizon-16,44,novel_slot,provider_balance,0.0019233593586342,0.0045519891150396,0.0033473339417927
oat-horizon-16,45,repeat_cap,explore_slot,-0.0190977407348344,-0.0164387602920052,-0.0178496673734958
oat-horizon-16,45,repeat_cap,tail_slot,-0.01233316730566,-0.0089734709567578,-0.0107938833728611
oat-horizon-16,45,repeat_cap,diversify,0.0002262546502202,0.0017786012882315,0.0008545046124687
oat-horizon-16,45,repeat_cap,novel_slot,-0.0089537569451769,-0.0030326659724754,-0.0069308474180911
oat-horizon-16,45,repeat_cap,provider_balance,-0.0027072041160366,0.0018747659270082,-0.0010329117350407
oat-horizon-16,45,explore_slot,tail_slot,-0.0003199408395907,0.0006740823860616,7.39645298462883e-05
oat-horizon-16,45,explore_slot,diversify,-0.0039842141833144,-0.0019617901035805,-0.0029704213254578
oat-horizon-16,45,explore_slot,novel_slot,-0.000321742699474,0.0006466885319483,8.96685257968521e-05
oat-horizon-16,45,explore_slot,provider_balance,-0.0031028369731525,-0.0021655231267645,-0.0028105732764203
oat-horizon-16,45,tail_slot,diversify,-0.0036973027034911,-0.0015237195879208,-0.0025890376812759
oat-horizon-16,45,tail_slot,novel_slot,-0.0041864469339026,-0.0019540455920542,-0.0028659660753569
oat-horizon-16,45,tail_slot,provider_balance,-0.0091955409623698,-0.0070221764517507,-0.0077822688885316
oat-horizon-16,45,diversify,novel_slot,0.0003242264656789,0.0023784392981976,0.0017000893770511
oat-horizon-16,45,diversify,provider_balance,0.0014491154413709,0.0031607324501403,0.0022893926896721
oat-horizon-16,45,novel_slot,provider_balance,0.0030782856228177,0.0041067748305897,0.0037141212146879
oat-horizon-16,46,repeat_cap,explore_slot,-0.0177969077353255,-0.0158612846744252,-0.017048335601234
oat-horizon-16,46,repeat_cap,tail_slot,-0.0121260666091423,-0.0100640918888928,-0.010948600797489
oat-horizon-16,46,repeat_cap,diversify,4.233699506298863e-05,0.001438136978976,0.0006846813008602
oat-horizon-16,46,repeat_cap,novel_slot,-0.0102200604570217,-0.0077256851554978,-0.0084362838588035
oat-horizon-16,46,repeat_cap,provider_balance,-0.0017450699632601,0.0022959767782796,0.0006223934909563
oat-horizon-16,46,explore_slot,tail_slot,-0.000494271985383,0.0001901978179117,-0.000108575952873
