point_id,seed,intervention,phi_lower,phi_upper,phi_mean,psi_feasible_lower,psi_feasible_upper,phi_psi_sign_agree
lhs-007,42,novel_slot,-0.08745009605320413,-0.08548387297288094,-0.08663428358260056,-0.08859407758534874,-0.08623574095431291,True
lhs-007,42,provider_balance,-0.11803582536041957,-0.11512226105986623,-0.116260524667119,-0.11759206293247766,-0.11488457342070751,True
lhs-007,43,repeat_cap,-0.003529406451565085,0.0027213509919186145,0.0005814990165084538,-0.0026025333948733417,0.003030285712848859,True
lhs-007,43,explore_slot,-0.09892840485064992,-0.09794387165804005,-0.09849349584938108,-0.09941699339399988,-0.09847578828682704,True
lhs-007,43,tail_slot,-0.07779185238732081,-0.07656185452606247,-0.07720051381149616,-0.07796113099215417,-0.07683753407649424,True
lhs-007,43,diversify,-0.05912160076706313,-0.05876415333488934,-0.05892614085556071,-0.059320894541893966,-0.05860975621478182,True
lhs-007,43,novel_slot,-0.09023560545266662,-0.08510032713584073,-0.08689744364305418,-0.091333218314277,-0.08604931769426175,True
lhs-007,43,provider_balance,-0.11623807885599051,-0.11428568375536231,-0.1156068354669345,-0.11623869604784846,-0.11431295948091574,True
lhs-007,44,repeat_cap,-0.005673235962109781,0.0007089488502591058,-0.0019981418902879403,-0.005399669440689106,0.0007992507776818832,True
lhs-007,44,explore_slot,-0.09922184428297058,-0.09869080411279538,-0.0989124754813154,-0.09945524037349592,-0.0990811331743063,True
lhs-007,44,tail_slot,-0.07792029673564906,-0.07745968079829668,-0.07772765925625336,-0.07812089952698963,-0.07757663176308628,True
lhs-007,44,diversify,-0.058800930884000374,-0.05831370008068712,-0.058584956204993696,-0.058558301817881984,-0.05819534768846114,True
lhs-007,44,novel_slot,-0.08777110245893557,-0.0860666011228733,-0.08720960104755267,-0.08885267770932379,-0.08719065336172353,True
lhs-007,44,provider_balance,-0.11697415344483925,-0.11454740948230319,-0.115819935110004,-0.1169086022149006,-0.11442908190273839,True
lhs-007,45,repeat_cap,-0.004406776938213134,0.004311262759855462,-0.0008389359766725008,-0.004049193548078936,0.004747578883377773,True
lhs-007,45,explore_slot,-0.0989585559365749,-0.09858232294849446,-0.09872951160031088,-0.09943136646399926,-0.09886849875369878,True
lhs-007,45,tail_slot,-0.07798694540007364,-0.0771181502053421,-0.07773665824202489,-0.0782394629837157,-0.07751995935219919,True
lhs-007,45,diversify,-0.05924328003187758,-0.0588142560333227,-0.05905715872471763,-0.059154231289952806,-0.05878838180426591,True
lhs-007,45,novel_slot,-0.0884186861915796,-0.08559169599556683,-0.08707685591612256,-0.08935893320826702,-0.08648696514758913,True
lhs-007,45,provider_balance,-0.11690078008032961,-0.1156443996912665,-0.11612671790141435,-0.11708281415353569,-0.11545618994160345,True
lhs-007,46,repeat_cap,-0.005129492259233082,0.0036143998185851696,-0.00104202076092781,-0.004850052461332054,0.003878512624286017,True
lhs-007,46,explore_slot,-0.0990328323665905,-0.09848812314285534,-0.09872242539122772,-0.09915672978370774,-0.09903636628066335,True
lhs-007,46,tail_slot,-0.07832939837522396,-0.0769487214499481,-0.07765104830149659,-0.07844728632273376,-0.07678375603994027,True
lhs-007,46,diversify,-0.05906548659487097,-0.05841231063091817,-0.05874997756397269,-0.05877787123553715,-0.05834311779804239,True
lhs-007,46,novel_slot,-0.08833394323878296,-0.08570508761241788,-0.08702482268205176,-0.08892518235360845,-0.08643093888599125,True
lhs-007,46,provider_balance,-0.11723226483963847,-0.1155724839884612,-0.1166293400883534,-0.11742356785600166,-0.11534309858648108,True
lhs-008,42,repeat_cap,-0.008612635226486039,-0.004472919286093879,-0.006857297768620695,-0.00957481153653354,-0.005078419618663179,True
lhs-008,42,explore_slot,-0.033535380659681056,-0.032550980679073076,-0.032827185787494224,-0.034432164082656286,-0.03372139552267363,True
lhs-008,42,tail_slot,-0.07839032580722625,-0.07690064251488563,-0.07754325974240209,-0.07887972218243688,-0.07791679128434706,True
lhs-008,42,diversify,-0.05857134262151231,-0.057339307671067444,-0.05793060506463135,-0.05830212349027391,-0.0575924983553248,True
lhs-008,42,novel_slot,-0.09106407811288794,-0.08788739155738068,-0.08949011359830344,-0.09214119920450044,-0.08878646006572029,True
lhs-008,42,provider_balance,-0.12000000000000005,-0.12000000000000005,-0.12000000000000005,-0.12000000000000001,-0.12000000000000001,True
lhs-008,43,repeat_cap,-0.00918822302554887,-0.005646032834662739,-0.006693034349310232,-0.00973311064968189,-0.005823935630909478,True
lhs-008,43,explore_slot,-0.03305435719628429,-0.03141139543702537,-0.032586334328553845,-0.033903521931195196,-0.032715936710878885,True
lhs-008,43,tail_slot,-0.07865662940209284,-0.0758014013842637,-0.07746103382263662,-0.07897800940805753,-0.07665463386529828,True
lhs-008,43,diversify,-0.05846284743853705,-0.057982481718632226,-0.05825349540542641,-0.058525572343801006,-0.05825730152788245,True
lhs-008,43,novel_slot,-0.09503236831095024,-0.08774189159947825,-0.09024965746150226,-0.0958388098578582,-0.0883972768699564,True
lhs-008,43,provider_balance,-0.12000000000000005,-0.12000000000000005,-0.12000000000000005,-0.12000000000000002,-0.12000000000000001,True
lhs-008,44,repeat_cap,-0.011676942666242716,-0.007464723686401249,-0.008869281294930812,-0.012056501897996718,-0.007957252469926885,True
lhs-008,44,explore_slot,-0.03372852616676117,-0.03273810664176584,-0.03314225036430138,-0.03444479164475099,-0.03373332231952843,True
lhs-008,44,tail_slot,-0.07814292232163438,-0.07728112483554088,-0.0778130101727389,-0.07870849022972871,-0.07804019970467424,True
lhs-008,44,diversify,-0.05800299438097495,-0.057354417774275655,-0.05777486672242497,-0.05815020396694212,-0.057469009315997535,True
lhs-008,44,novel_slot,-0.0921837115090593,-0.08918016459824654,-0.09045778344376292,-0.09297841772944279,-0.08977034446021938,True
lhs-008,44,provider_balance,-0.12000000000000005,-0.12000000000000005,-0.12000000000000005,-0.12000000000000002,-0.12000000000000001,True
lhs-008,45,repeat_cap,-0.011274807592754784,-0.005111215279530535,-0.008602931961771292,-0.011629091477374015,-0.0054733180682796775,True
lhs-008,45,explore_slot,-0.03352239718059834,-0.03239616351199626,-0.0327693530465751,-0.034132586920583616,-0.033581780432427676,True
lhs-008,45,tail_slot,-0.07806381049760241,-0.07723419808017075,-0.07772127204022217,-0.07854885077481291,-0.07793851560857244,True
lhs-008,45,diversify,-0.05853984025448128,-0.0580740584800123,-0.05834005086951072,-0.05872783477233054,-0.05811288125715642,True
lhs-008,45,novel_slot,-0.09246380510118257,-0.08845337219611887,-0.0900437947111963,-0.09320110504580614,-0.08900689193490048,True
lhs-008,45,provider_balance,-0.12000000000000005,-0.12000000000000005,-0.12000000000000005,-0.12000000000000002,-0.12000000000000001,True
lhs-008,46,repeat_cap,-0.011336898274725898,-0.0043483861319208355,-0.008261756187322292,-0.011635266645647502,-0.004906626525547418,True
lhs-008,46,explore_slot,-0.0332788166181472,-0.03233594638135463,-0.032960466762106386,-0.03389156706127082,-0.03363798674768296,True
lhs-008,46,tail_slot,-0.07832042117512322,-0.07716000704240497,-0.07776133965283394,-0.0788039342480831,-0.07766435771293687,True
lhs-008,46,diversify,-0.05838386032628178,-0.05749976535945847,-0.0580572741379063,-0.05842949405342157,-0.05770113373283066,True
lhs-008,46,novel_slot,-0.09170123749202184,-0.08760357279621012,-0.08977030642439882,-0.09222247471431869,-0.08861770164670439,True
lhs-008,46,provider_balance,-0.12000000000000005,-0.12000000000000005,-0.12000000000000005,-0.12000000000000001,-0.12000000000000001,True
lhs-009,42,repeat_cap,0.24116630647432866,0.25523765005804566,0.24608333541496363,0.24456181340088806,0.2578418281020203,True
lhs-009,42,explore_slot,-0.17699828036829818,-0.1755072905603329,-0.1761610650940251,-0.17335940528171903,-0.17192878904166764,True
lhs-009,42,tail_slot,-0.0690695548842805,-0.06637004076606481,-0.06768006625498077,-0.06827256210737985,-0.06546930964144923,True
lhs-009,42,diversify,-0.06039036598792606,-0.05816123846975933,-0.05929545250325,-0.061440598919881524,-0.059387807919760366,True
lhs-009,42,novel_slot,-0.08370137720187298,-0.08032040584898338,-0.08260983202464468,-0.08386251668179916,-0.07992909658857267,True
lhs-009,42,provider_balance,-0.11932982856570935,-0.11784305857595385,-0.11860173047812762,-0.11972070549460503,-0.11831731411114953,True
lhs-009,43,repeat_cap,0.23605558816936664,0.24951111708849089,0.24440676033146042,0.2396968711466468,0.25344220418812863,True
lhs-009,43,explore_slot,-0.17683017688924707,-0.17509473760858568,-0.17615020522728725,-0.17390146362181677,-0.1716143780954508,True
lhs-009,43,tail_slot,-0.06753486276505358,-0.06614986514252025,-0.06699521789488344,-0.0664924949981711,-0.06553669892626625,True
lhs-009,43,diversify,-0.059513655748046346,-0.05893745224738461,-0.05928076286508322,-0.061077699068037374,-0.05968889241966333,True
lhs-009,43,novel_slot,-0.08641639376523058,-0.07889631640438718,-0.08213553293533352,-0.0867011378825642,-0.07817460976036891,True
lhs-009,43,provider_balance,-0.11823021495753269,-0.11519732576515083,-0.11726324816376599,-0.11917189612771692,-0.11531723940665309,True
lhs-009,44,repeat_cap,0.23141733610601126,0.24636269868821165,0.2407197036636442,0.23480939161738712,0.2493066049979383,True
lhs-009,44,explore_slot,-0.1769692158133084,-0.17626026306946543,-0.17656520618397956,-0.17290252908569792,-0.17229669077084594,True
lhs-009,44,tail_slot,-0.06827914319000869,-0.06684384972314426,-0.06760768446856638,-0.0671674277550226,-0.06519963166899843,True
lhs-009,44,diversify,-0.05940700598714675,-0.058290578120948226,-0.058927030526199874,-0.06053957819570235,-0.05859866816501446,True
lhs-009,44,novel_slot,-0.0845489754024381,-0.08083238552168313,-0.08191499006106241,-0.08450399688250722,-0.0797079860619159,True
lhs-009,44,provider_balance,-0.11883250875645722,-0.1170079458804642,-0.11823860799967238,-0.11991799510776967,-0.11769785693328022,True
lhs-009,45,repeat_cap,0.2342313596568122,0.25277315047360494,0.24247512273812682,0.23804280126215935,0.2563402036744609,True
lhs-009,45,explore_slot,-0.17657428962562946,-0.1759704637510037,-0.17625944987852496,-0.1727703468912778,-0.17247375765180806,True
lhs-009,45,tail_slot,-0.06859435100149695,-0.06727474986184667,-0.06802169411469068,-0.0676962585530944,-0.06674079221519219,True
lhs-009,45,diversify,-0.059875438594361535,-0.05942743222708856,-0.059674015805441696,-0.06135130594539514,-0.060496040281070515,True
lhs-009,45,novel_slot,-0.08428567074447575,-0.08011590533687932,-0.08178954221600623,-0.08404354430614713,-0.07961169833039608,True
lhs-009,45,provider_balance,-0.11939999707524046,-0.11739965752826202,-0.11823193573983946,-0.1204440426032497,-0.11840209400596782,True
lhs-009,46,repeat_cap,0.23235123578366512,0.2499791930891803,0.24091978927661206,0.2358183511461779,0.25368162310466075,True
lhs-009,46,explore_slot,-0.17713241009176167,-0.17604160404748398,-0.17639731327497737,-0.17307641427263654,-0.17158954270473004,True
lhs-009,46,tail_slot,-0.06898625768483921,-0.06607430918473499,-0.0677352456773633,-0.06788140146273867,-0.06417184049917647,True
lhs-009,46,diversify,-0.059786979159507314,-0.058971256924723846,-0.05922907752844471,-0.06033472322102636,-0.05970360672625198,True
lhs-009,46,novel_slot,-0.08171631647830835,-0.07954261423002353,-0.080886200529972,-0.08100651171679245,-0.07857001274608477,True
lhs-009,46,provider_balance,-0.11956754013444196,-0.11803921686361421,-0.11901726582927023,-0.12072778978690843,-0.11806135204129625,True
lhs-010,42,repeat_cap,0.22116600373431364,0.22969238384897575,0.2244703099953433,0.22238036683399318,0.23001686965740878,True
lhs-010,42,explore_slot,-0.1174371726376798,-0.1150866983677627,-0.11598575779953628,-0.11411175672976222,-0.11268214509668381,True
lhs-010,42,tail_slot,-0.06859134516155149,-0.06455641379259255,-0.06598138147251771,-0.06517436621566876,-0.06155647384609604,True
lhs-010,42,diversify,-0.060787692037176703,-0.05945981719795427,-0.06020992024798301,-0.06200917718275934,-0.06086908304152798,True
lhs-010,42,novel_slot,-0.0885774123621586,-0.0847776972447181,-0.08707036178651331,-0.08625971568657964,-0.08308166502400663,True
lhs-010,42,provider_balance,-0.12194436320784645,-0.1202011686675063,-0.12094773547450635,-0.12191054538625765,-0.12010883572122921,True
lhs-010,43,repeat_cap,0.22052506795033644,0.2266752707956777,0.22407315768436517,0.22202347334829775,0.2269784019817582,True
lhs-010,43,explore_slot,-0.1166113733376391,-0.11390713436596611,-0.11586523092041599,-0.11373444002462123,-0.11211350286716795,True
lhs-010,43,tail_slot,-0.06659517670831344,-0.06446820017404933,-0.06562081558188956,-0.06373198602838803,-0.062040978191032006,True
lhs-010,43,diversify,-0.06033179184633215,-0.060043834001902524,-0.060162626742946215,-0.061595058916740685,-0.06100660523749184,True
lhs-010,43,novel_slot,-0.09135780914938976,-0.08362737574796641,-0.08675475530777979,-0.08933588196166418,-0.08192112327282214,True
lhs-010,43,provider_balance,-0.12066566665732975,-0.11776918888027466,-0.11972415745592907,-0.12071339814917832,-0.11791346288172491,True
lhs-010,44,repeat_cap,0.21516345798198677,0.2238255289447939,0.22090524782891474,0.21640145616311565,0.22425187899760934,True
lhs-010,44,explore_slot,-0.11713964960433364,-0.11579467863965544,-0.11662851216905802,-0.11390895635494272,-0.11264217791893656,True
lhs-010,44,tail_slot,-0.06710100484957796,-0.06492057598093637,-0.06617783348246961,-0.06413308562330838,-0.06084166348285507,True
lhs-010,44,diversify,-0.059967187863455444,-0.0593705087921364,-0.05974893183889349,-0.06134348145015036,-0.06080325436377254,True
lhs-010,44,novel_slot,-0.0890045107030515,-0.08551263650633141,-0.0866737317256194,-0.08741904106385018,-0.08382428862906369,True
lhs-010,44,provider_balance,-0.12045085466362423,-0.11948482523031334,-0.12002481070270705,-0.12119360588322366,-0.11894791543737952,True
lhs-010,45,repeat_cap,0.21775769742497134,0.22800031368202955,0.2221502181847938,0.21882102258446964,0.2291200655406276,True
lhs-010,45,explore_slot,-0.11641696623047855,-0.11547922268249192,-0.11610464852412954,-0.11385614523750377,-0.11284255677883036,True
lhs-010,45,tail_slot,-0.06789568427836477,-0.06546340365094205,-0.06671039505831604,-0.06530959134836248,-0.06216833870166972,True
lhs-010,45,diversify,-0.06087873882303063,-0.05962707315171195,-0.06026895112010313,-0.062328077538376,-0.061467214674648864,True
lhs-010,45,novel_slot,-0.08824738652929391,-0.08372359308430928,-0.08586448249897428,-0.08616908629309858,-0.08269061753462958,True
lhs-010,45,provider_balance,-0.12227414349116719,-0.1192209471792825,-0.1209437484918476,-0.1226049369793158,-0.11898284665098882,True
lhs-010,46,repeat_cap,0.2162658879912061,0.2265028880817217,0.2212921821933429,0.2174268028438694,0.22684879524920482,True
lhs-010,46,explore_slot,-0.11710053178163742,-0.11609929809833094,-0.11653644832288167,-0.11332531554494533,-0.11277243251520531,True
lhs-010,46,tail_slot,-0.06832814770122547,-0.0638159575973386,-0.06613459732702338,-0.06479015558645797,-0.05983124664505131,True
lhs-010,46,diversify,-0.06024687513479007,-0.059617946880859224,-0.060025826294656685,-0.06147699770859428,-0.06092461424004483,True
lhs-010,46,novel_slot,-0.08708264386633287,-0.08462830202111106,-0.08588476638401563,-0.08481233875031015,-0.0823801920623865,True
lhs-010,46,provider_balance,-0.12260341279013497,-0.11995308483867034,-0.12108927462639685,-0.12171772496533531,-0.11973504603674898,True
lhs-011,42,repeat_cap,0.11393924417872485,0.12723472450292486,0.11973849646723023,0.11379883526355714,0.1264150609808532,True
lhs-011,42,explore_slot,-0.06459885069690076,-0.06271682544145456,-0.06361584188240041,-0.06286000946100265,-0.06177674905035348,True
lhs-011,42,tail_slot,-0.06720473941769574,-0.06361175061369832,-0.06500762092570006,-0.06544031900077538,-0.062246010400467976,True
lhs-011,42,diversify,-0.06218924885185754,-0.059724774276058365,-0.060878285004256294,-0.06306035230444039,-0.061224266889151405,True
lhs-011,42,novel_slot,-0.085266741092316,-0.08027588401157136,-0.08362276336371671,-0.08399428210197173,-0.07916306116318733,True
lhs-011,42,provider_balance,-0.11946822636597788,-0.11882137763724267,-0.11916827481814724,-0.11983879341928533,-0.11912901331735039,True
lhs-011,43,repeat_cap,0.11182507575468921,0.12422560314389178,0.11913892241499054,0.11153091470866591,0.12356348573932197,True
lhs-011,43,explore_slot,-0.06514479520301492,-0.061401910547284375,-0.0635675105337368,-0.06354783804671295,-0.061123004433392,True
lhs-011,43,tail_slot,-0.06558749790843779,-0.06328976258446352,-0.06440804501228609,-0.0634870051582312,-0.0623353670833946,True
lhs-011,43,diversify,-0.06116718969879177,-0.060679365813948796,-0.06096315821539371,-0.062227971813348874,-0.06156245434397674,True
lhs-011,43,novel_slot,-0.08823647867627256,-0.07864687671748392,-0.08291156329858587,-0.08671380427976581,-0.0774294654820035,True
lhs-011,43,provider_balance,-0.11960622793861933,-0.11834833194685328,-0.11913787772840582,-0.12037321610766143,-0.11846229809089542,True
lhs-011,44,repeat_cap,0.10948367970052626,0.12039198776662864,0.11576200708261083,0.1081053369671495,0.11936416475128633,True
lhs-011,44,explore_slot,-0.06490779908668542,-0.06388678416354103,-0.06448559893022725,-0.06312627183867715,-0.06255349024004402,True
lhs-011,44,tail_slot,-0.0655199190252243,-0.0646919730359842,-0.06516340847446882,-0.0637103192282258,-0.06224597844512294,True
lhs-011,44,diversify,-0.06134583513910719,-0.059462554850404865,-0.060394982683771546,-0.06202575159322047,-0.06055851764893177,True
lhs-011,44,novel_slot,-0.08549934015422854,-0.08100705935050267,-0.0827533367391514,-0.08402452681150901,-0.07938120718755204,True
lhs-011,44,provider_balance,-0.11987626195907902,-0.1188170271153014,-0.11925342197326755,-0.12027709373610013,-0.11927890383639891,True
lhs-011,45,repeat_cap,0.11068243652971935,0.1264133026308178,0.11724389262550028,0.10979983362793355,0.1253216170074532,True
lhs-011,45,explore_slot,-0.06418786809891103,-0.06359139559932389,-0.06387265585176793,-0.06308501436197511,-0.062332113067261934,True
lhs-011,45,tail_slot,-0.06611283996414195,-0.06511992969457196,-0.06559908061983921,-0.06484274152208946,-0.06322408603205747,True
lhs-011,45,diversify,-0.06199549976354572,-0.060473009706786277,-0.061216043485279606,-0.06296913017631307,-0.06185574160881461,True
lhs-011,45,novel_slot,-0.08465279003225644,-0.08074356810580724,-0.08239435616033973,-0.08255737060249388,-0.07913614977971238,True
lhs-011,45,provider_balance,-0.12113763806205051,-0.11939184841380096,-0.12009661672346016,-0.12186805476262944,-0.11968008004549176,True
lhs-011,46,repeat_cap,0.10884586980816624,0.12589551992001768,0.1168421582914179,0.10834917721779663,0.12508750786275535,True
lhs-011,46,explore_slot,-0.06508269723208662,-0.06347094789142015,-0.06406669298955642,-0.06337364024548554,-0.06165151085516854,True
lhs-011,46,tail_slot,-0.06686294440310757,-0.06347373738325865,-0.0652811555745825,-0.06518493471791902,-0.06140612753154137,True
lhs-011,46,diversify,-0.06204924967446651,-0.06051003885263162,-0.061051698996548276,-0.06268372649349455,-0.06146639243481068,True
lhs-011,46,novel_slot,-0.0822810119991203,-0.08007682469786513,-0.08154387568652963,-0.08075329713273272,-0.07840285271487128,True
lhs-011,46,provider_balance,-0.12205882063038578,-0.11897188457554653,-0.12011279893547916,-0.12267792205995665,-0.11984142512091255,True
lhs-012,42,repeat_cap,-0.05517565734116926,-0.05485289370056288,-0.0549795659705819,-0.055237169764804805,-0.054823650558051586,True
lhs-012,42,explore_slot,-0.1733281356348007,-0.17222071988957063,-0.17266335554429293,-0.17421521250914476,-0.17354909433510152,True
lhs-012,42,tail_slot,-0.08090335152951691,-0.08013134671210441,-0.08047484097544676,-0.08176469315058435,-0.08130141820054815,True
lhs-012,42,diversify,-0.05940998371435925,-0.058868234092450816,-0.059128080754064186,-0.05898286447743554,-0.05835176078996847,True
lhs-012,42,novel_slot,-0.08898404666585884,-0.08783758992934766,-0.08840082450991481,-0.09111116138077889,-0.08923471634570453,True
lhs-012,42,provider_balance,-0.11863434336340266,-0.11499545751864812,-0.11642457122742042,-0.11813157570743,-0.11477940828946386,True
lhs-012,43,repeat_cap,-0.05515573727388524,-0.05396576572004919,-0.054680583892383526,-0.05521777242754601,-0.05387665811421978,True
lhs-012,43,explore_slot,-0.17272255440350698,-0.17243059825273183,-0.1726143723678104,-0.17414891393929832,-0.17351997150626028,True
lhs-012,43,tail_slot,-0.08091628784576295,-0.07973435562556987,-0.08031464340472391,-0.08176515352605604,-0.08106031011059767,True
lhs-012,43,diversify,-0.05973364959041556,-0.05929847116710403,-0.05951722140860646,-0.0593520881390536,-0.05870937377843089,True
lhs-012,43,novel_slot,-0.09180584908019201,-0.08721505899639082,-0.08883867415303798,-0.093679243501932,-0.0889676951320373,True
lhs-012,43,provider_balance,-0.11720312143061595,-0.11530190862833042,-0.11637193716630903,-0.11706922840259976,-0.11512956147929966,True
lhs-012,44,repeat_cap,-0.05560115305902454,-0.055010740672905754,-0.05528664124083781,-0.055589012169342235,-0.05516337832272662,True
lhs-012,44,explore_slot,-0.17314831310158635,-0.17246294821837715,-0.17287905324683742,-0.17441405949078087,-0.17402835424721635,True
lhs-012,44,tail_slot,-0.08102951694067463,-0.0806842221272853,-0.08085226842031859,-0.08203043176353089,-0.08159545030512887,True
lhs-012,44,diversify,-0.05941818920901737,-0.05859829272653252,-0.05897750247096105,-0.05885670755539827,-0.0583361566712049,True
lhs-012,44,novel_slot,-0.08997005807227547,-0.0880403401119237,-0.08925678680619907,-0.09186066158577257,-0.08947279169324643,True
lhs-012,44,provider_balance,-0.11741743649094954,-0.11552677728460847,-0.11605712927927156,-0.11698595840423189,-0.11529773500573613,True
lhs-012,45,repeat_cap,-0.05553672880145298,-0.054469389988798106,-0.055034739008333916,-0.05551735586628022,-0.054491925053323786,True
lhs-012,45,explore_slot,-0.173261435222276,-0.17240180501515942,-0.17272720047906598,-0.1743007765653344,-0.1737466721936687,True
lhs-012,45,tail_slot,-0.08081306887429122,-0.08043589660703877,-0.08065759277954296,-0.0818900097550859,-0.08137573970884762,True
lhs-012,45,diversify,-0.05952873655901271,-0.059117043898102274,-0.0593098389125848,-0.059269781671667715,-0.058544052634408185,True
lhs-012,45,novel_slot,-0.0902568291593806,-0.08773550949005768,-0.08890243683140296,-0.09205180757076299,-0.08919589265778276,True
lhs-012,45,provider_balance,-0.11822062037860939,-0.11537327142080525,-0.11654121763851538,-0.11829615576836006,-0.11503496354892002,True
lhs-012,46,repeat_cap,-0.05548671907294785,-0.054305940865325725,-0.05503739494569484,-0.05543988607881685,-0.05432280178749539,True
lhs-012,46,explore_slot,-0.1729655305237687,-0.17267214620245894,-0.17282711422229707,-0.17410758917106117,-0.17393615027672502,True
lhs-012,46,tail_slot,-0.08099890058959866,-0.08037716621494764,-0.08075403504037945,-0.08215611925673443,-0.08121279001451169,True
lhs-012,46,diversify,-0.06004654362262714,-0.058541100087338614,-0.059284598354460025,-0.0596761811238624,-0.058107952535662054,True
lhs-012,46,novel_slot,-0.09034949276359637,-0.08781988015706783,-0.08906426719432857,-0.09162317147248164,-0.08938763051484802,True
lhs-012,46,provider_balance,-0.11755343613178507,-0.11564878516880248,-0.11684810871909675,-0.11717663661564873,-0.1153583256928026,True
lhs-013,42,repeat_cap,0.19105912505129924,0.20512177322964703,0.1960822868703886,0.18993342526174462,0.20377820927101495,True
lhs-013,42,explore_slot,-0.032605657029197786,-0.031028507327629004,-0.0320190470206939,-0.03264045475866989,-0.031495999686886385,True
lhs-013,42,tail_slot,-0.06936749924890002,-0.06710533960497633,-0.06803337116187476,-0.07027801458557124,-0.06740688874632389,True
lhs-013,42,diversify,-0.06018246021450618,-0.05757429703950573,-0.05922985577966168,-0.06152406598969299,-0.058970480213731295,True
lhs-013,42,novel_slot,-0.08355007834085292,-0.07924527409969753,-0.08227911946640479,-0.08404123143857208,-0.0792982080643912,True
lhs-013,42,provider_balance,-0.11922349710586855,-0.11789058216216289,-0.11846242061823667,-0.11920686982210056,-0.11851248700960858,True
lhs-013,43,repeat_cap,0.18718040302295183,0.20076547478288562,0.19556670892433836,0.18692063819992608,0.19869211251691604,True
lhs-013,43,explore_slot,-0.03252308950857376,-0.03116889395500973,-0.03201043180686477,-0.03273437764811357,-0.0309775822474111,True
lhs-013,43,tail_slot,-0.067999156554493,-0.06665101472590862,-0.0675454084083151,-0.06853931503130868,-0.06722628850191335,True
lhs-013,43,diversify,-0.059812847669595395,-0.0591939162456374,-0.05958895316599845,-0.06093090855391733,-0.06010760317135483,True
lhs-013,43,novel_slot,-0.08589105558391122,-0.0782131391602146,-0.08165670001125945,-0.08613707269314569,-0.07818970648388911,True
lhs-013,43,provider_balance,-0.11856373218847917,-0.1160771646734295,-0.11787409484345682,-0.12005625797259806,-0.11637227037477281,True
lhs-013,44,repeat_cap,0.18147043876446273,0.19645619334586467,0.19092305124574224,0.18065887479362386,0.1949831997990119,True
lhs-013,44,explore_slot,-0.03297330067689176,-0.03203086690594555,-0.03245521918426702,-0.032870925970341656,-0.03175106882214226,True
lhs-013,44,tail_slot,-0.06852254185348361,-0.0671928615073175,-0.06797857435696555,-0.06897580159374861,-0.06748922570676431,True
lhs-013,44,diversify,-0.05935386269819891,-0.05852570383228718,-0.05909487028688287,-0.0603620732561069,-0.05923993010365543,True
lhs-013,44,novel_slot,-0.08375063418062913,-0.07991820984714983,-0.08141550846312899,-0.08392930358100313,-0.07982484773601836,True
lhs-013,44,provider_balance,-0.11935682485567527,-0.11760870412494351,-0.11854818186449803,-0.12061258367731084,-0.11861272405057449,True
lhs-013,45,repeat_cap,0.18513797905129828,0.20413252323316675,0.19337171623781066,0.18441951950117114,0.20263371283261972,True
lhs-013,45,explore_slot,-0.03228811392519796,-0.031657961475214415,-0.03192512558796091,-0.03222145885296259,-0.032177894378412744,True
lhs-013,45,tail_slot,-0.0689208809868369,-0.06729492337139255,-0.06816263046868305,-0.06974783567316815,-0.06788510202867458,True
lhs-013,45,diversify,-0.05970507595936335,-0.05905581544062845,-0.05945234386452964,-0.061086739719366165,-0.05994295739533931,True
lhs-013,45,novel_slot,-0.08454904497924746,-0.07928747038098449,-0.08135261183638846,-0.08459559705441216,-0.07940704073408528,True
lhs-013,45,provider_balance,-0.1195967376896193,-0.117330787459567,-0.1184884530158714,-0.12111691252863978,-0.11840334420756705,True
lhs-013,46,repeat_cap,0.18168884553223655,0.1999140764786961,0.19094468058973546,0.18082140970951385,0.19838615879265842,True
lhs-013,46,explore_slot,-0.033212217282507256,-0.031777941674508724,-0.03224842465226566,-0.03314604828236761,-0.031805994316201375,True
lhs-013,46,tail_slot,-0.06928019169508183,-0.06618393490283267,-0.06791483979862895,-0.06981652625769406,-0.06581083344031821,True
lhs-013,46,diversify,-0.059909615720578194,-0.05865373799206525,-0.05930246005603388,-0.06048646321947973,-0.05918149133121141,True
lhs-013,46,novel_slot,-0.08215822003643762,-0.07872817671448844,-0.08042931178462824,-0.0820818099861854,-0.0786076648854054,True
lhs-013,46,provider_balance,-0.120074637753276,-0.1179641437496547,-0.11907181060003903,-0.12129192294424793,-0.11812618287214806,True
lhs-014,42,repeat_cap,-0.03369137427906321,-0.031245005279153373,-0.03253326381407067,-0.03366834084925172,-0.031061466474388608,True
lhs-014,42,explore_slot,-0.14273487730222464,-0.14160733771993225,-0.14202554491626163,-0.1434350767248605,-0.14305202129693798,True
lhs-014,42,tail_slot,-0.08010723363334382,-0.07892157566234448,-0.07940511990920737,-0.08055442024586926,-0.08001651921525596,True
lhs-014,42,diversify,-0.05926276263820843,-0.058513894923476896,-0.058801975029535936,-0.05867160021450628,-0.058065043332442466,True
lhs-014,42,novel_slot,-0.0882522316977385,-0.08685018919628094,-0.08755741272162267,-0.09006172001896512,-0.0881913408862264,True
lhs-014,42,provider_balance,-0.11809439918366905,-0.11501332410811244,-0.11604595965763102,-0.11763855862571755,-0.11489037860375276,True
lhs-014,43,repeat_cap,-0.034069974951304344,-0.03150232019398311,-0.032385717846331,-0.03382270078161755,-0.0309969675398296,True
