point_id,seed,intervention,phi_lower,phi_upper,phi_mean,psi_feasible_lower,psi_feasible_upper,phi_psi_sign_agree
oat-horizon-16,45,repeat_cap,0.3556628969890784,0.3693787219469767,0.3612388693521348,0.3548698653344472,0.3683233775380618,True
oat-horizon-16,45,explore_slot,-0.0892135254470589,-0.0883535491680717,-0.0888064866638343,-0.0897190390316198,-0.0885979035647102,True
oat-horizon-16,45,tail_slot,-0.0697827217976776,-0.0680707033358758,-0.0690542282208284,-0.0703589534641718,-0.0682994168415526,True
oat-horizon-16,45,diversify,-0.0598682256120571,-0.0591983031189874,-0.0596090727978296,-0.061090756820137,-0.0605364367426717,True
oat-horizon-16,45,novel_slot,-0.086482676882692,-0.0826621232935072,-0.0843511085607892,-0.0865645347820869,-0.0830995321983093,True
oat-horizon-16,45,provider_balance,-0.1193651981769892,-0.1175824471354737,-0.1183542314475432,-0.1203523160558236,-0.1181254445712551,True
oat-horizon-16,46,repeat_cap,0.353408586858951,0.3655607743391946,0.3593168871368953,0.3522081887960616,0.3646383702087545,True
oat-horizon-16,46,explore_slot,-0.0894159424981997,-0.0882597507595884,-0.0890191640304286,-0.0893992102845796,-0.0884511962181618,True
oat-horizon-16,46,tail_slot,-0.0700461197969894,-0.0665542258162035,-0.068689892341778,-0.0700215327730412,-0.0658819687344904,True
oat-horizon-16,46,diversify,-0.0597195058867408,-0.0591609355270899,-0.0594033045583192,-0.0603821365856075,-0.059907049692741,True
oat-horizon-16,46,novel_slot,-0.0849274760984807,-0.0824495404779293,-0.0838025269693514,-0.084925284029497,-0.0822415727520028,True
oat-horizon-16,46,provider_balance,-0.1198345422228355,-0.1179932918214208,-0.1190432054401218,-0.1205354847093921,-0.1183433250739447,True
oat-provider_threshold-0p2400,42,repeat_cap,0.2723047498969453,0.285993697676158,0.2770128129522102,0.2711248775763906,0.2839344966351028,True
oat-provider_threshold-0p2400,42,explore_slot,-0.0882334265780428,-0.0866798519176324,-0.0873117317756574,-0.0886890335974578,-0.0871929028707411,True
oat-provider_threshold-0p2400,42,tail_slot,-0.0693078851916558,-0.0663865158942031,-0.0677288837801994,-0.069756752851085,-0.0666857497250817,True
oat-provider_threshold-0p2400,42,diversify,-0.0602883844511035,-0.0584086384275064,-0.0594699800194793,-0.0615487805527028,-0.059685904007135,True
oat-provider_threshold-0p2400,42,novel_slot,-0.0840678319170042,-0.0803964005660939,-0.0830668565412391,-0.0845994880528944,-0.0805123602363717,True
oat-provider_threshold-0p2400,42,provider_balance,-0.1194299990777953,-0.1181573215868909,-0.1187523407464485,-0.1202339035002584,-0.1188201325999783,True
oat-provider_threshold-0p2400,43,repeat_cap,0.267571802587331,0.2802738755187998,0.2754083006670074,0.2669959289962633,0.2792287285968708,True
oat-provider_threshold-0p2400,43,explore_slot,-0.0878688943280593,-0.0864047818463891,-0.0874089870471158,-0.0884839479023189,-0.0868195970695884,True
oat-provider_threshold-0p2400,43,tail_slot,-0.0677083950907185,-0.0662199713800748,-0.0670417151109711,-0.0676694763268671,-0.0664415825495221,True
oat-provider_threshold-0p2400,43,diversify,-0.0597920079922337,-0.0593400307484828,-0.059521267111188,-0.0609297162482543,-0.0600945953979731,True
oat-provider_threshold-0p2400,43,novel_slot,-0.0863381417363278,-0.0794707456331499,-0.0823812230438581,-0.0868634567479695,-0.0794317212565952,True
oat-provider_threshold-0p2400,43,provider_balance,-0.1184343081586265,-0.1153103494186791,-0.1175312034274938,-0.1197276592834433,-0.1163756027624009,True
oat-provider_threshold-0p2400,44,repeat_cap,0.2626994912453714,0.2771898778391664,0.2717361738440945,0.2616678146944817,0.2756947118109398,True
oat-provider_threshold-0p2400,44,explore_slot,-0.0881329002852199,-0.0874678166368042,-0.087713895004783,-0.0884952286232992,-0.0878375054121745,True
oat-provider_threshold-0p2400,44,tail_slot,-0.0682311925115623,-0.0668195305773224,-0.0676241154585788,-0.0685597175569212,-0.0663880415281887,True
oat-provider_threshold-0p2400,44,diversify,-0.0596184759053266,-0.0586983496760349,-0.0591125216709233,-0.0608906427571563,-0.0596314613246466,True
oat-provider_threshold-0p2400,44,novel_slot,-0.0844754470373955,-0.0810050727183085,-0.0821491968558067,-0.0844955747349633,-0.0812220336235912,True
oat-provider_threshold-0p2400,44,provider_balance,-0.1189880547800766,-0.1172470115474488,-0.1183386706627337,-0.1205025175632687,-0.11858293207262,True
oat-provider_threshold-0p2400,45,repeat_cap,0.2654997860864,0.2837399245893431,0.2734717598341491,0.2652232260313609,0.2823873104474279,True
oat-provider_threshold-0p2400,45,explore_slot,-0.0877697784786814,-0.087114331521921,-0.0874210384317469,-0.0883134185599989,-0.0875827815976219,True
oat-provider_threshold-0p2400,45,tail_slot,-0.0686175710300723,-0.067192029160194,-0.0680058823837074,-0.0691797181940364,-0.0676873455086642,True
oat-provider_threshold-0p2400,45,diversify,-0.0599059059049395,-0.0592879970479566,-0.0596692742924733,-0.0613184315581475,-0.0607556568504784,True
oat-provider_threshold-0p2400,45,novel_slot,-0.0843146293907659,-0.0803178528044422,-0.0820212743600107,-0.0844857566583538,-0.0806895643277472,True
oat-provider_threshold-0p2400,45,provider_balance,-0.1196498527632996,-0.1174544061367397,-0.1184483623045177,-0.1211242431238878,-0.1187814297764513,True
oat-provider_threshold-0p2400,46,repeat_cap,0.2638065816667573,0.2804449358486336,0.2717940519976574,0.2623591929022466,0.2792667930152351,True
oat-provider_threshold-0p2400,46,explore_slot,-0.088295859425873,-0.087019920625989,-0.0876417301675005,-0.0882195127739626,-0.0872975287289708,True
oat-provider_threshold-0p2400,46,tail_slot,-0.06901180697919,-0.0658015896664491,-0.0677370326819774,-0.0690275699996509,-0.0651186608033588,True
oat-provider_threshold-0p2400,46,diversify,-0.0599596039054342,-0.0591115399329036,-0.0594129134820487,-0.0606304507455946,-0.0599575964170671,True
oat-provider_threshold-0p2400,46,novel_slot,-0.0820877004514555,-0.0797589368952932,-0.081140841714229,-0.0821503674234555,-0.0795696458106435,True
oat-provider_threshold-0p2400,46,provider_balance,-0.1201833806193033,-0.1181683390900002,-0.1192849058058014,-0.1212454977974267,-0.1186467270916012,True
oat-provider_threshold-0p3200,42,repeat_cap,0.2723047498969453,0.285993697676158,0.2770128129522102,0.2711248775763906,0.2839344966351028,True
oat-provider_threshold-0p3200,42,explore_slot,-0.0882334265780428,-0.0866798519176324,-0.0873117317756574,-0.0886890335974578,-0.0871929028707411,True
oat-provider_threshold-0p3200,42,tail_slot,-0.0693078851916558,-0.0663865158942031,-0.0677288837801994,-0.069756752851085,-0.0666857497250817,True
oat-provider_threshold-0p3200,42,diversify,-0.0602883844511035,-0.0584086384275064,-0.0594699800194793,-0.0615487805527028,-0.059685904007135,True
oat-provider_threshold-0p3200,42,novel_slot,-0.0840678319170042,-0.0803964005660939,-0.0830668565412391,-0.0845994880528944,-0.0805123602363717,True
oat-provider_threshold-0p3200,42,provider_balance,-0.1194299990777953,-0.1181573215868909,-0.1187523407464485,-0.1202339035002584,-0.1188201325999783,True
oat-provider_threshold-0p3200,43,repeat_cap,0.267571802587331,0.2802738755187998,0.2754083006670074,0.2669959289962633,0.2792287285968708,True
oat-provider_threshold-0p3200,43,explore_slot,-0.0878688943280593,-0.0864047818463891,-0.0874089870471158,-0.0884839479023189,-0.0868195970695884,True
oat-provider_threshold-0p3200,43,tail_slot,-0.0677083950907185,-0.0662199713800748,-0.0670417151109711,-0.0676694763268671,-0.0664415825495221,True
oat-provider_threshold-0p3200,43,diversify,-0.0597920079922337,-0.0593400307484828,-0.059521267111188,-0.0609297162482543,-0.0600945953979731,True
oat-provider_threshold-0p3200,43,novel_slot,-0.0863381417363278,-0.0794707456331499,-0.0823812230438581,-0.0868634567479695,-0.0794317212565952,True
oat-provider_threshold-0p3200,43,provider_balance,-0.1184343081586265,-0.1153103494186791,-0.1175312034274938,-0.1197276592834433,-0.1163756027624009,True
oat-provider_threshold-0p3200,44,repeat_cap,0.2626994912453714,0.2771898778391664,0.2717361738440945,0.2616678146944817,0.2756947118109398,True
oat-provider_threshold-0p3200,44,explore_slot,-0.0881329002852199,-0.0874678166368042,-0.087713895004783,-0.0884952286232992,-0.0878375054121745,True
oat-provider_threshold-0p3200,44,tail_slot,-0.0682311925115623,-0.0668195305773224,-0.0676241154585788,-0.0685597175569212,-0.0663880415281887,True
oat-provider_threshold-0p3200,44,diversify,-0.0596184759053266,-0.0586983496760349,-0.0591125216709233,-0.0608906427571563,-0.0596314613246466,True
oat-provider_threshold-0p3200,44,novel_slot,-0.0844754470373955,-0.0810050727183085,-0.0821491968558067,-0.0844955747349633,-0.0812220336235912,True
oat-provider_threshold-0p3200,44,provider_balance,-0.1189880547800766,-0.1172470115474488,-0.1183386706627337,-0.1205025175632687,-0.11858293207262,True
oat-provider_threshold-0p3200,45,repeat_cap,0.2654997860864,0.2837399245893431,0.2734717598341491,0.2652232260313609,0.2823873104474279,True
oat-provider_threshold-0p3200,45,explore_slot,-0.0877697784786814,-0.087114331521921,-0.0874210384317469,-0.0883134185599989,-0.0875827815976219,True
oat-provider_threshold-0p3200,45,tail_slot,-0.0686175710300723,-0.067192029160194,-0.0680058823837074,-0.0691797181940364,-0.0676873455086642,True
oat-provider_threshold-0p3200,45,diversify,-0.0599059059049395,-0.0592879970479566,-0.0596692742924733,-0.0613184315581475,-0.0607556568504784,True
oat-provider_threshold-0p3200,45,novel_slot,-0.0843146293907659,-0.0803178528044422,-0.0820212743600107,-0.0844857566583538,-0.0806895643277472,True
oat-provider_threshold-0p3200,45,provider_balance,-0.1196498527632996,-0.1174544061367397,-0.1184483623045177,-0.1211242431238878,-0.1187814297764513,True
oat-provider_threshold-0p3200,46,repeat_cap,0.26380658166675736,0.2804449358486336,0.2717940519976574,0.2623591929022466,0.2792667930152351,True
oat-provider_threshold-0p3200,46,explore_slot,-0.08829585942587304,-0.08701992062598907,-0.08764173016750057,-0.08821951277396264,-0.08729752872897088,True
oat-provider_threshold-0p3200,46,tail_slot,-0.06901180697919003,-0.06580158966644914,-0.06773703268197749,-0.06902756999965091,-0.06511866080335882,True
oat-provider_threshold-0p3200,46,diversify,-0.05995960390543427,-0.05911153993290364,-0.05941291348204876,-0.06063045074559461,-0.059957596417067105,True
oat-provider_threshold-0p3200,46,novel_slot,-0.08208770045145551,-0.07975893689529323,-0.08114084171422904,-0.08215036742345555,-0.07956964581064352,True
oat-provider_threshold-0p3200,46,provider_balance,-0.12018338061930332,-0.11816833909000027,-0.11928490580580148,-0.12124549779742674,-0.11864672709160126,True
oat-provider_balance_strength-0p1500,42,repeat_cap,0.2710274910270984,0.2851063890565186,0.2760721968503421,0.2705765801183496,0.28347591087584806,True
oat-provider_balance_strength-0p1500,42,explore_slot,-0.08810635918651588,-0.08644778258425996,-0.08706538988814574,-0.08845784022105738,-0.08676297517626659,True
oat-provider_balance_strength-0p1500,42,tail_slot,-0.06833309054406456,-0.06551002454628961,-0.06659559244562263,-0.06843021640650546,-0.06526291202995976,True
oat-provider_balance_strength-0p1500,42,diversify,-0.060874672028409016,-0.058309250814889545,-0.059941156907836565,-0.062110507409830006,-0.05987520750958103,True
oat-provider_balance_strength-0p1500,42,novel_slot,-0.08464059876164079,-0.08070314892913759,-0.08361445469823324,-0.08528710690200003,-0.08053203821391831,True
oat-provider_balance_strength-0p1500,42,provider_balance,-0.1193101345454799,-0.11817357253252525,-0.1186370551833808,-0.11912013641197441,-0.11853907112861553,True
oat-provider_balance_strength-0p1500,43,repeat_cap,0.26906182122631206,0.27995148979860696,0.27541996314900224,0.2678278679698035,0.27891045663331954,True
oat-provider_balance_strength-0p1500,43,explore_slot,-0.08760688996352126,-0.0859181219721144,-0.08705188391596212,-0.08792254248063057,-0.0862793169007533,True
oat-provider_balance_strength-0p1500,43,tail_slot,-0.06694660562954523,-0.06484499231850693,-0.0660936926588091,-0.06654698437911677,-0.0648657689668342,True
oat-provider_balance_strength-0p1500,43,diversify,-0.06028420634589741,-0.05984383527119806,-0.060060559167927983,-0.06174051335629669,-0.06061461890399189,True
oat-provider_balance_strength-0p1500,43,novel_slot,-0.08665006796527513,-0.07936744353602548,-0.08263044212033752,-0.08696248856298239,-0.07923112788869169,True
oat-provider_balance_strength-0p1500,43,provider_balance,-0.11909242383393845,-0.11755348422882633,-0.11850062616477991,-0.11977386945750718,-0.11796116561972282,True
oat-provider_balance_strength-0p1500,44,repeat_cap,0.263358714320044,0.27581795925562574,0.27104545870977065,0.26194547693759335,0.27432435377066455,True
oat-provider_balance_strength-0p1500,44,explore_slot,-0.08811062054301794,-0.08702415047016969,-0.08748779358775258,-0.08814433028162606,-0.08715227025988578,True
oat-provider_balance_strength-0p1500,44,tail_slot,-0.06703884340106699,-0.06577113003870379,-0.06654963691968105,-0.06682397474352308,-0.06474360930527023,True
oat-provider_balance_strength-0p1500,44,diversify,-0.06070238487580512,-0.05902689011710904,-0.05985532026355038,-0.061703422331134496,-0.060040328040069174,True
oat-provider_balance_strength-0p1500,44,novel_slot,-0.08509927903832532,-0.08140311645817186,-0.08263053013307226,-0.0847742786664319,-0.08121963768158337,True
oat-provider_balance_strength-0p1500,44,provider_balance,-0.1192113923899133,-0.11816751312545909,-0.11886202074818186,-0.11971492031750611,-0.11850920322664103,True
oat-provider_balance_strength-0p1500,45,repeat_cap,0.26642918350231887,0.28296649613499003,0.2733152487036495,0.2653298198188453,0.28184197632438474,True
oat-provider_balance_strength-0p1500,45,explore_slot,-0.0874374717846351,-0.08670949486142637,-0.08703752846920132,-0.08771937211763191,-0.0870020589754003,True
oat-provider_balance_strength-0p1500,45,tail_slot,-0.06760790109157247,-0.06587580479861456,-0.06683385361257224,-0.0676026308802337,-0.06576702273968611,True
oat-provider_balance_strength-0p1500,45,diversify,-0.060983403996296176,-0.05981108839248893,-0.06027827768969262,-0.061814263655651826,-0.06102922045433521,True
oat-provider_balance_strength-0p1500,45,novel_slot,-0.08465218642021426,-0.08085518238915307,-0.0824536076967588,-0.08439593684321191,-0.08074569064974431,True
oat-provider_balance_strength-0p1500,45,provider_balance,-0.12027104707894049,-0.11784512734065533,-0.11914298356562414,-0.12095416450016735,-0.11843777628432062,True
oat-provider_balance_strength-0p1500,46,repeat_cap,0.26276950611080785,0.2798590099983451,0.27108756863253214,0.26192825273881726,0.27892057128615516,True
oat-provider_balance_strength-0p1500,46,explore_slot,-0.08793742617089975,-0.08701225271678974,-0.08728671808878666,-0.08804244664486127,-0.08678894620109236,True
oat-provider_balance_strength-0p1500,46,tail_slot,-0.06770902553158914,-0.0649073661331496,-0.06656612741086444,-0.0670440117209296,-0.06381639524056122,True
oat-provider_balance_strength-0p1500,46,diversify,-0.060762842411657615,-0.059760795405426594,-0.06009959911808329,-0.06123327562254723,-0.060554309642521675,True
oat-provider_balance_strength-0p1500,46,novel_slot,-0.08285458585034973,-0.0798051967950593,-0.08143568605489152,-0.08254780973730148,-0.07922787234311927,True
oat-provider_balance_strength-0p1500,46,provider_balance,-0.12082448824832119,-0.11852023674206452,-0.11946620092555221,-0.12092689866558419,-0.11856913016819408,True
oat-provider_balance_strength-0p5500,42,repeat_cap,0.2721297593906095,0.285428784498603,0.27674443417795236,0.2707976053749071,0.2836351009667827,True
oat-provider_balance_strength-0p5500,42,explore_slot,-0.08832314861847998,-0.0866020141502565,-0.08734355858835843,-0.0889167737431844,-0.08724088488284826,True
oat-provider_balance_strength-0p5500,42,tail_slot,-0.0693149474865912,-0.06658990921374898,-0.0679984916819469,-0.06975904605732806,-0.06693297857069615,True
oat-provider_balance_strength-0p5500,42,diversify,-0.06007054681619538,-0.058222058712032496,-0.059300366602007076,-0.06151198776949331,-0.059552081480062115,True
oat-provider_balance_strength-0p5500,42,novel_slot,-0.0838507428316357,-0.08038343359883197,-0.08292903131331171,-0.08462435824760887,-0.08060664569013087,True
oat-provider_balance_strength-0p5500,42,provider_balance,-0.1192175818035203,-0.11759048023247524,-0.11832686008237972,-0.12028213395102749,-0.11876479764938389,True
oat-provider_balance_strength-0p5500,43,repeat_cap,0.26725243808325216,0.2806824468649163,0.27547147262694377,0.26654820089134723,0.27916403089816344,True
oat-provider_balance_strength-0p5500,43,explore_slot,-0.08775037278915354,-0.0864127652303528,-0.08738470215459702,-0.08831452073523986,-0.08676709472262362,True
oat-provider_balance_strength-0p5500,43,tail_slot,-0.06823812795108028,-0.06686102114712153,-0.06755863692556423,-0.06857752283437751,-0.06713285316370139,True
oat-provider_balance_strength-0p5500,43,diversify,-0.05968861280998816,-0.05924308307451133,-0.05945828697000849,-0.06126593110399522,-0.06017180550591114,True
oat-provider_balance_strength-0p5500,43,novel_slot,-0.08623870923011893,-0.07910076687761733,-0.08211657973468044,-0.08645257956213219,-0.07922886010412732,True
oat-provider_balance_strength-0p5500,43,provider_balance,-0.11815098701186083,-0.11472777948046438,-0.11694220625669219,-0.11976119122263318,-0.11570958946538518,True
oat-provider_balance_strength-0p5500,44,repeat_cap,0.2617210758137008,0.2774845514945133,0.2714986298823284,0.26143310129881353,0.27591788710157467,True
oat-provider_balance_strength-0p5500,44,explore_slot,-0.0884078125825233,-0.0874563107608114,-0.08785434527725618,-0.0886874661916393,-0.0875401190514916,True
oat-provider_balance_strength-0p5500,44,tail_slot,-0.06847910696820539,-0.06663920471597701,-0.06777825822395982,-0.06886723100084759,-0.06632977403061818,True
oat-provider_balance_strength-0p5500,44,diversify,-0.05946775777248881,-0.058480840265031406,-0.059012476105652564,-0.06059473369412813,-0.05941421756587062,True
oat-provider_balance_strength-0p5500,44,novel_slot,-0.08417608763536966,-0.08117753696302607,-0.0820181502222269,-0.08432718068599243,-0.08112627054388183,True
oat-provider_balance_strength-0p5500,44,provider_balance,-0.11874084128594367,-0.11685777651782753,-0.11790696081156117,-0.12059017596983616,-0.11797275543041129,True
oat-provider_balance_strength-0p5500,45,repeat_cap,0.2651245149218937,0.2831769532590084,0.2732016859061523,0.26471017054956886,0.28226417149187527,True
oat-provider_balance_strength-0p5500,45,explore_slot,-0.08791169378069472,-0.08698769552043596,-0.08742224260449104,-0.08855471421433368,-0.08744792323875636,True
oat-provider_balance_strength-0p5500,45,tail_slot,-0.06897180244262589,-0.06733093965875753,-0.06818385207644978,-0.06976721114550354,-0.0678192156008168,True
oat-provider_balance_strength-0p5500,45,diversify,-0.05978620753756608,-0.059272511000858334,-0.059612766161352165,-0.06130236828819522,-0.06053046584668332,True
oat-provider_balance_strength-0p5500,45,novel_slot,-0.08388494033283717,-0.08022876136384048,-0.08173136691180266,-0.0844972651754015,-0.08058835740975355,True
oat-provider_balance_strength-0p5500,45,provider_balance,-0.1190094304434314,-0.11744964386879468,-0.11818090921082787,-0.12079673225953434,-0.11851162350607053,True
oat-provider_balance_strength-0p5500,46,repeat_cap,0.26382996054624264,0.28025972851925945,0.2716029005243568,0.26256236972743924,0.27837375923069907,True
oat-provider_balance_strength-0p5500,46,explore_slot,-0.08823455041361433,-0.08717782830238859,-0.0876845535243056,-0.08837734886237492,-0.08737571571039622,True
oat-provider_balance_strength-0p5500,46,tail_slot,-0.06939843573714537,-0.0661744671726023,-0.06804531660059325,-0.06934041270116378,-0.06555905071250757,True
oat-provider_balance_strength-0p5500,46,diversify,-0.05958535592533641,-0.05883136469003223,-0.05927518957217681,-0.06086348288886071,-0.05984273899692893,True
oat-provider_balance_strength-0p5500,46,novel_slot,-0.08195079054876543,-0.07979308008697648,-0.08104882587961396,-0.08214561581329684,-0.07960664505747383,True
oat-provider_balance_strength-0p5500,46,provider_balance,-0.11946114278709488,-0.11756946793039837,-0.1187701178873952,-0.12085974903814256,-0.11831420651456023,True
oat-novelty_delayed_benefit-0p0300,42,repeat_cap,0.2725201783227198,0.28597778139832464,0.2772140871002249,0.2714028127675698,0.28384783816003767,True
oat-novelty_delayed_benefit-0p0300,42,explore_slot,-0.08826182132661244,-0.08657987701793603,-0.08730298420398994,-0.08870985251596046,-0.08727063399690671,True
oat-novelty_delayed_benefit-0p0300,42,tail_slot,-0.06933751311645478,-0.06643609812758983,-0.06773951366149883,-0.06976219857119739,-0.06674575166305576,True
oat-novelty_delayed_benefit-0p0300,42,diversify,-0.06021906494491848,-0.05835556650253729,-0.05943381012187932,-0.061524853031227754,-0.05965042191773926,True
oat-novelty_delayed_benefit-0p0300,42,novel_slot,-0.0846045379859772,-0.08167632261457608,-0.08361019693922553,-0.08516987801082761,-0.08184718277897392,True
oat-novelty_delayed_benefit-0p0300,42,provider_balance,-0.11950998810071328,-0.11812442400038936,-0.11872203318457873,-0.12036800143322157,-0.11880529552430102,True
oat-novelty_delayed_benefit-0p0300,43,repeat_cap,0.26811057070690036,0.28044676206133484,0.2756283881301712,0.2675373768563968,0.2793497337275976,True
oat-novelty_delayed_benefit-0p0300,43,explore_slot,-0.08782970229273893,-0.08622584497157057,-0.08734078989784322,-0.08853357289366003,-0.08680352309047071,True
oat-novelty_delayed_benefit-0p0300,43,tail_slot,-0.06775012439967466,-0.06609114942883708,-0.06704582901414947,-0.06776231734619152,-0.06645412998934865,True
oat-novelty_delayed_benefit-0p0300,43,diversify,-0.05974031290571938,-0.05930723762162273,-0.05947596208292078,-0.06082985222656603,-0.06014681095109745,True
oat-novelty_delayed_benefit-0p0300,43,novel_slot,-0.08764024561534424,-0.08040793766597469,-0.08331362999607073,-0.0881922376480136,-0.08041604384788092,True
oat-novelty_delayed_benefit-0p0300,43,provider_balance,-0.118290450673235,-0.11499525607688355,-0.1173202313506186,-0.11954008757982679,-0.11605761510101875,True
oat-novelty_delayed_benefit-0p0300,44,repeat_cap,0.2628226556363984,0.27713874423466606,0.27198312008491776,0.2616782115091806,0.2756096161699109,True
oat-novelty_delayed_benefit-0p0300,44,explore_slot,-0.08816159548475946,-0.0873738000833312,-0.08766322941142507,-0.08855696813203821,-0.0878113649609427,True
oat-novelty_delayed_benefit-0p0300,44,tail_slot,-0.06824978764480459,-0.06684583766336696,-0.06765552118126188,-0.06861065623419522,-0.06644025512301603,True
oat-novelty_delayed_benefit-0p0300,44,diversify,-0.059539200823824565,-0.05862861120284225,-0.05904474668240707,-0.06086824174896029,-0.05947552473812967,True
oat-novelty_delayed_benefit-0p0300,44,novel_slot,-0.08590762802846741,-0.08201831855417359,-0.0830344083351049,-0.08594177117957086,-0.0819597294112684,True
oat-novelty_delayed_benefit-0p0300,44,provider_balance,-0.11870582276865535,-0.11702465355376322,-0.11817452453769184,-0.12042666823063417,-0.11828826946593468,True
oat-novelty_delayed_benefit-0p0300,45,repeat_cap,0.2657848658651107,0.28386243000054534,0.2736422011997428,0.26552029155849255,0.2825062261401471,True
oat-novelty_delayed_benefit-0p0300,45,explore_slot,-0.08778956552034563,-0.08709048110106675,-0.0873941111973452,-0.08831292092472337,-0.08759212291037356,True
oat-novelty_delayed_benefit-0p0300,45,tail_slot,-0.06865494014044586,-0.0672434252566753,-0.06802762201827611,-0.06920997173107214,-0.0677317434944902,True
oat-novelty_delayed_benefit-0p0300,45,diversify,-0.059851554129836435,-0.05927687754350599,-0.059655684201416245,-0.06126919354981747,-0.06073791772058912,True
oat-novelty_delayed_benefit-0p0300,45,novel_slot,-0.0855907446760075,-0.08071889623853756,-0.08269820992484,-0.08579913077654507,-0.08109591720330164,True
oat-novelty_delayed_benefit-0p0300,45,provider_balance,-0.11945690486079816,-0.11727819260015987,-0.11827641360435143,-0.12094768080613807,-0.1185391756725721,True
oat-novelty_delayed_benefit-0p0300,46,repeat_cap,0.2641770279630024,0.28057460980164045,0.27204798060993907,0.2628135200150559,0.2794661507081455,True
oat-novelty_delayed_benefit-0p0300,46,explore_slot,-0.08821850432775652,-0.0870917112703872,-0.08758961599925945,-0.08816203128741777,-0.08735646388155285,True
oat-novelty_delayed_benefit-0p0300,46,tail_slot,-0.06888020318606383,-0.06593543959530698,-0.06774060486933631,-0.06893841748551183,-0.06524371430315935,True
oat-novelty_delayed_benefit-0p0300,46,diversify,-0.05989987502784113,-0.059052711421218006,-0.05932490533263701,-0.060407262346053,-0.059858169997636025,True
oat-novelty_delayed_benefit-0p0300,46,novel_slot,-0.08323213420835338,-0.08049348415562617,-0.08197743692516767,-0.08301325301999105,-0.08032733096777242,True
oat-novelty_delayed_benefit-0p0300,46,provider_balance,-0.11996756288440724,-0.11791723114575968,-0.11910617286896322,-0.1209287971650542,-0.11837694317205232,True
oat-novelty_delayed_benefit-0p0600,42,repeat_cap,0.2728501216639021,0.2861301766364211,0.2775509879434551,0.27182348988374944,0.283954431685494,True
oat-novelty_delayed_benefit-0p0600,42,explore_slot,-0.08826060818112441,-0.08641852146726395,-0.08724999266436644,-0.0887175951185598,-0.0871977851994092,True
oat-novelty_delayed_benefit-0p0600,42,tail_slot,-0.06939139616323772,-0.06647816532310788,-0.0677476417866386,-0.06980090673447013,-0.06681874215274548,True
oat-novelty_delayed_benefit-0p0600,42,diversify,-0.06011300539893257,-0.058243071496384004,-0.05935994774180353,-0.0614422585184111,-0.05953248451840986,True
oat-novelty_delayed_benefit-0p0600,42,novel_slot,-0.08563394117855365,-0.08345714099066669,-0.08467908858279642,-0.08630166519765674,-0.0837130083518716,True
oat-novelty_delayed_benefit-0p0600,42,provider_balance,-0.1194507813908365,-0.11794824179508445,-0.11856213979670853,-0.12033675359963782,-0.11863116802376991,True
oat-novelty_delayed_benefit-0p0600,43,repeat_cap,0.2687517782924998,0.2807549285593219,0.2759881066942411,0.2681882941853608,0.27963379990733184,True
oat-novelty_delayed_benefit-0p0600,43,explore_slot,-0.08773587811586964,-0.08595832469252829,-0.0872180399865948,-0.08858152628921188,-0.08673506464010608,True
oat-novelty_delayed_benefit-0p0600,43,tail_slot,-0.06778312648883225,-0.06592595897050145,-0.06703993680346822,-0.06787292456871823,-0.06645506552086955,True
oat-novelty_delayed_benefit-0p0600,43,diversify,-0.059647807900659836,-0.059198597941584295,-0.05940890048576858,-0.060699074396914854,-0.06017924466555883,True
oat-novelty_delayed_benefit-0p0600,43,novel_slot,-0.08943017684920705,-0.08188255424897907,-0.08471476701506624,-0.09003103169553604,-0.08197565415497522,True
oat-novelty_delayed_benefit-0p0600,43,provider_balance,-0.11799394913821193,-0.11459703892715774,-0.11700424850935945,-0.11923649852093697,-0.11565230614335163,True
oat-novelty_delayed_benefit-0p0600,44,repeat_cap,0.2630647437989392,0.277244053094069,0.2723716348313921,0.26181602426555445,0.2756917521161856,True
oat-novelty_delayed_benefit-0p0600,44,explore_slot,-0.0881579304139105,-0.08725093986108942,-0.08758163980591771,-0.08860040732726714,-0.08777200770268322,True
oat-novelty_delayed_benefit-0p0600,44,tail_slot,-0.06827491505660259,-0.06688134966898635,-0.0676963319309861,-0.06869495711256352,-0.06651778748579673,True
oat-novelty_delayed_benefit-0p0600,44,diversify,-0.05941856803431714,-0.058542821468729356,-0.058936833444254974,-0.06076521668758306,-0.059279816763474324,True
oat-novelty_delayed_benefit-0p0600,44,novel_slot,-0.08778638643793608,-0.08298063075877758,-0.08442147929919866,-0.08785516562011571,-0.08317989533533234,True
oat-novelty_delayed_benefit-0p0600,44,provider_balance,-0.1183719313518507,-0.1166975363338656,-0.11791260840277171,-0.1201928567861343,-0.11786982462590502,True
oat-novelty_delayed_benefit-0p0600,45,repeat_cap,0.26615129607525245,0.28413847655169644,0.2739387202794911,0.2659182243674436,0.28278282830889706,True
oat-novelty_delayed_benefit-0p0600,45,explore_slot,-0.08776048187372366,-0.08702896213221852,-0.08732431794283171,-0.08829278529236642,-0.08757521924860272,True
oat-novelty_delayed_benefit-0p0600,45,tail_slot,-0.06868215870236545,-0.06730774491665796,-0.06804591679708924,-0.06923979219965544,-0.06780479737546431,True
oat-novelty_delayed_benefit-0p0600,45,diversify,-0.059789725700693526,-0.05923492236020451,-0.05961728003218881,-0.06116371169306975,-0.060693708131862506,True
