seed,family,metric,user,value
46,additive-pref,NDCG@20,5846,0.24465054
46,additive-pref,NDCG@20,5847,1.0
46,additive-pref,NDCG@20,5848,0.0
46,additive-pref,NDCG@20,5849,0.0
46,additive-pref,NDCG@20,5850,0.33333334
46,additive-pref,NDCG@20,5851,0.0
46,additive-pref,NDCG@20,5852,0.0
46,additive-pref,NDCG@20,5853,0.0
46,additive-pref,NDCG@20,5854,0.0
46,additive-pref,NDCG@20,5855,0.0
46,additive-pref,NDCG@20,5856,0.0
46,additive-pref,NDCG@20,5857,0.0
46,additive-pref,NDCG@20,5858,0.0
46,additive-pref,NDCG@20,5859,0.0
46,additive-pref,NDCG@20,5860,0.63092977
46,additive-pref,NDCG@20,5861,0.0
46,additive-pref,NDCG@20,5862,0.3562072
46,additive-pref,NDCG@20,5863,0.0
46,additive-pref,NDCG@20,5864,0.0
46,additive-pref,NDCG@20,5865,0.0
46,additive-pref,NDCG@20,5866,0.0
46,additive-pref,NDCG@20,5867,0.0
46,additive-pref,NDCG@20,5868,0.24465054
46,additive-pref,NDCG@20,5869,0.0
46,additive-pref,NDCG@20,5870,0.0
46,additive-pref,NDCG@20,5871,0.0
46,additive-pref,NDCG@20,5872,1.0
46,additive-pref,NDCG@20,5873,0.0
46,additive-pref,NDCG@20,5874,0.0
46,additive-pref,NDCG@20,5875,0.0
46,additive-pref,NDCG@20,5876,0.0
46,additive-pref,NDCG@20,5877,0.0
46,additive-pref,NDCG@20,5878,0.23981246
46,additive-pref,NDCG@20,5879,0.0
46,additive-pref,NDCG@20,5880,0.0
46,additive-pref,NDCG@20,5881,0.0
46,additive-pref,NDCG@20,5882,0.0
46,additive-pref,NDCG@20,5883,0.0
46,additive-pref,NDCG@20,5884,0.0
46,additive-pref,NDCG@20,5885,0.0
46,additive-pref,NDCG@20,5886,0.0
46,additive-pref,NDCG@20,5887,0.0
46,additive-pref,NDCG@20,5888,0.0
46,additive-pref,NDCG@20,5889,0.0
46,additive-pref,NDCG@20,5890,0.0
46,additive-pref,NDCG@20,5891,0.0
46,additive-pref,NDCG@20,5892,0.0
46,additive-pref,NDCG@20,5893,0.0
46,additive-pref,NDCG@20,5894,0.0
46,additive-pref,NDCG@20,5895,0.0
46,additive-pref,NDCG@20,5896,0.0
46,additive-pref,NDCG@20,5897,1.0
46,additive-pref,NDCG@20,5898,0.0
46,additive-pref,NDCG@20,5899,0.0
46,additive-pref,NDCG@20,5900,0.0
46,additive-pref,NDCG@20,5901,0.0
46,additive-pref,NDCG@20,5902,0.0
46,additive-pref,NDCG@20,5903,0.0
46,additive-pref,NDCG@20,5904,0.0
46,additive-pref,NDCG@20,5905,0.0
46,additive-pref,NDCG@20,5906,0.0
46,additive-pref,NDCG@20,5907,0.0
46,additive-pref,NDCG@20,5908,0.0
46,additive-pref,NDCG@20,5909,0.0
46,additive-pref,NDCG@20,5910,0.0
46,additive-pref,NDCG@20,5911,0.0
46,additive-pref,NDCG@20,5912,0.0
46,additive-pref,NDCG@20,5913,0.27023816
46,additive-pref,NDCG@20,5914,0.25595802
46,additive-pref,NDCG@20,5915,0.23137821
46,additive-pref,NDCG@20,5916,0.0
46,additive-pref,NDCG@20,5917,0.0
46,additive-pref,NDCG@20,5918,0.0
46,additive-pref,NDCG@20,5919,0.0
46,additive-pref,NDCG@20,5920,0.0
46,additive-pref,NDCG@20,5921,0.22767025
46,additive-pref,NDCG@20,5922,0.0
46,additive-pref,NDCG@20,5923,0.0
46,additive-pref,NDCG@20,5924,0.0
46,additive-pref,NDCG@20,5925,0.0
46,additive-pref,NDCG@20,5926,0.0
46,additive-pref,NDCG@20,5927,0.0
46,additive-pref,NDCG@20,5928,0.0
46,additive-pref,NDCG@20,5929,0.0
46,additive-pref,NDCG@20,5930,0.0
46,additive-pref,NDCG@20,5931,0.0
46,additive-pref,NDCG@20,5932,0.0
46,additive-pref,NDCG@20,5933,0.0
46,additive-pref,NDCG@20,5934,0.0
46,additive-pref,NDCG@20,5935,0.0
46,additive-pref,NDCG@20,5936,0.0
46,additive-pref,NDCG@20,5937,0.0
46,additive-pref,NDCG@20,5938,0.0
46,additive-pref,NDCG@20,5939,0.0
46,additive-pref,NDCG@20,5940,0.0
46,additive-pref,NDCG@20,5941,0.0
46,additive-pref,NDCG@20,5942,0.25595802
46,additive-pref,NDCG@20,5943,0.0
46,additive-pref,NDCG@20,5944,0.0
46,additive-pref,NDCG@20,5945,0.0
46,additive-pref,NDCG@20,5946,0.27894294
46,additive-pref,NDCG@20,5947,0.0
46,additive-pref,NDCG@20,5948,0.0
46,additive-pref,NDCG@20,5949,0.0
46,additive-pref,NDCG@20,5950,0.0
46,additive-pref,NDCG@20,5951,0.0
46,additive-pref,NDCG@20,5952,0.0
46,additive-pref,NDCG@20,5953,0.0
46,additive-pref,NDCG@20,5954,0.0
46,additive-pref,NDCG@20,5955,0.0
46,additive-pref,NDCG@20,5956,0.26264954
46,additive-pref,NDCG@20,5957,0.0
46,additive-pref,NDCG@20,5958,0.0
46,additive-pref,NDCG@20,5959,0.0
46,additive-pref,NDCG@20,5960,0.0
46,additive-pref,NDCG@20,5961,0.0
46,additive-pref,NDCG@20,5962,0.33333334
46,additive-pref,NDCG@20,5963,0.0
46,additive-pref,NDCG@20,5964,0.0
46,additive-pref,NDCG@20,5965,0.0
46,additive-pref,NDCG@20,5966,0.0
46,additive-pref,NDCG@20,5967,0.0
46,additive-pref,NDCG@20,5968,0.0
46,additive-pref,NDCG@20,5969,0.0
46,additive-pref,NDCG@20,5970,0.0
46,additive-pref,NDCG@20,5971,0.0
46,additive-pref,NDCG@20,5972,0.0
46,additive-pref,NDCG@20,5973,1.0
46,additive-pref,NDCG@20,5974,0.0
46,additive-pref,NDCG@20,5975,0.0
46,additive-pref,NDCG@20,5976,0.0
46,additive-pref,NDCG@20,5977,0.0
46,additive-pref,NDCG@20,5978,0.0
46,additive-pref,NDCG@20,5979,0.0
46,additive-pref,NDCG@20,5980,0.0
46,additive-pref,NDCG@20,5981,0.26264954
46,additive-pref,NDCG@20,5982,0.63092977
46,additive-pref,NDCG@20,5983,0.0
46,additive-pref,NDCG@20,5984,0.0
46,additive-pref,NDCG@20,5985,0.0
46,additive-pref,NDCG@20,5986,0.0
46,additive-pref,NDCG@20,5987,0.0
46,additive-pref,NDCG@20,5988,0.0
46,additive-pref,NDCG@20,5989,0.0
46,additive-pref,NDCG@20,5990,0.0
46,additive-pref,NDCG@20,5991,0.0
46,additive-pref,NDCG@20,5992,0.0
46,additive-pref,NDCG@20,5993,0.0
46,additive-pref,NDCG@20,5994,0.0
46,additive-pref,NDCG@20,5995,0.0
46,additive-pref,NDCG@20,5996,0.0
46,additive-pref,NDCG@20,5997,0.0
46,additive-pref,NDCG@20,5998,0.0
46,additive-pref,NDCG@20,5999,0.0
46,additive-pref,NDCG@20,6000,0.0
46,additive-pref,NDCG@20,6001,0.0
46,additive-pref,NDCG@20,6002,0.0
46,additive-pref,NDCG@20,6003,0.0
46,additive-pref,NDCG@20,6004,0.0
46,additive-pref,NDCG@20,6005,0.0
46,additive-pref,NDCG@20,6006,0.0
46,additive-pref,NDCG@20,6007,0.0
46,additive-pref,NDCG@20,6008,0.0
46,additive-pref,NDCG@20,6009,0.0
46,additive-pref,NDCG@20,6010,0.0
46,additive-pref,NDCG@20,6011,0.0
46,additive-pref,NDCG@20,6012,0.24465054
46,additive-pref,NDCG@20,6013,0.0
46,additive-pref,NDCG@20,6014,0.0
46,shapley-mc,HitRate@5,0,0.0
46,shapley-mc,HitRate@5,1,0.0
46,shapley-mc,HitRate@5,2,0.0
46,shapley-mc,HitRate@5,3,0.0
46,shapley-mc,HitRate@5,4,0.0
46,shapley-mc,HitRate@5,5,0.0
46,shapley-mc,HitRate@5,6,0.0
46,shapley-mc,HitRate@5,7,0.0
46,shapley-mc,HitRate@5,8,0.0
46,shapley-mc,HitRate@5,9,0.0
46,shapley-mc,HitRate@5,10,0.0
46,shapley-mc,HitRate@5,11,0.0
46,shapley-mc,HitRate@5,12,0.0
46,shapley-mc,HitRate@5,13,0.0
46,shapley-mc,HitRate@5,14,0.0
46,shapley-mc,HitRate@5,15,0.0
46,shapley-mc,HitRate@5,16,0.0
46,shapley-mc,HitRate@5,17,0.0
46,shapley-mc,HitRate@5,18,0.0
46,shapley-mc,HitRate@5,19,0.0
46,shapley-mc,HitRate@5,20,0.0
46,shapley-mc,HitRate@5,21,0.0
46,shapley-mc,HitRate@5,22,0.0
46,shapley-mc,HitRate@5,23,0.0
46,shapley-mc,HitRate@5,24,0.0
46,shapley-mc,HitRate@5,25,0.0
46,shapley-mc,HitRate@5,26,0.0
46,shapley-mc,HitRate@5,27,0.0
46,shapley-mc,HitRate@5,28,0.0
46,shapley-mc,HitRate@5,29,0.0
46,shapley-mc,HitRate@5,30,0.0
46,shapley-mc,HitRate@5,31,0.0
46,shapley-mc,HitRate@5,32,0.0
46,shapley-mc,HitRate@5,33,0.0
46,shapley-mc,HitRate@5,34,0.0
46,shapley-mc,HitRate@5,35,0.0
46,shapley-mc,HitRate@5,36,0.0
46,shapley-mc,HitRate@5,37,0.0
46,shapley-mc,HitRate@5,38,0.0
46,shapley-mc,HitRate@5,39,0.0
46,shapley-mc,HitRate@5,40,0.0
46,shapley-mc,HitRate@5,41,0.0
46,shapley-mc,HitRate@5,42,0.0
46,shapley-mc,HitRate@5,43,0.0
46,shapley-mc,HitRate@5,44,0.0
46,shapley-mc,HitRate@5,45,0.0
46,shapley-mc,HitRate@5,46,0.0
46,shapley-mc,HitRate@5,47,0.0
46,shapley-mc,HitRate@5,48,0.0
46,shapley-mc,HitRate@5,49,0.0
46,shapley-mc,HitRate@5,50,0.0
46,shapley-mc,HitRate@5,51,0.0
46,shapley-mc,HitRate@5,52,0.0
46,shapley-mc,HitRate@5,53,0.0
46,shapley-mc,HitRate@5,54,0.0
46,shapley-mc,HitRate@5,55,0.0
46,shapley-mc,HitRate@5,56,0.0
46,shapley-mc,HitRate@5,57,0.0
46,shapley-mc,HitRate@5,58,0.0
46,shapley-mc,HitRate@5,59,0.0
46,shapley-mc,HitRate@5,60,0.0
46,shapley-mc,HitRate@5,61,0.0
46,shapley-mc,HitRate@5,62,0.0
46,shapley-mc,HitRate@5,63,0.0
46,shapley-mc,HitRate@5,64,0.0
46,shapley-mc,HitRate@5,65,0.0
46,shapley-mc,HitRate@5,66,0.0
46,shapley-mc,HitRate@5,67,0.0
46,shapley-mc,HitRate@5,68,0.0
46,shapley-mc,HitRate@5,69,0.0
46,shapley-mc,HitRate@5,70,0.0
46,shapley-mc,HitRate@5,71,0.0
46,shapley-mc,HitRate@5,72,0.0
46,shapley-mc,HitRate@5,73,0.0
46,shapley-mc,HitRate@5,74,0.0
46,shapley-mc,HitRate@5,75,0.0
46,shapley-mc,HitRate@5,76,0.0
46,shapley-mc,HitRate@5,77,0.0
46,shapley-mc,HitRate@5,78,0.0
46,shapley-mc,HitRate@5,79,0.0
46,shapley-mc,HitRate@5,80,0.0
46,shapley-mc,HitRate@5,81,0.0
46,shapley-mc,HitRate@5,82,0.0
46,shapley-mc,HitRate@5,83,0.0
46,shapley-mc,HitRate@5,84,0.0
46,shapley-mc,HitRate@5,85,0.0
46,shapley-mc,HitRate@5,86,0.0
46,shapley-mc,HitRate@5,87,0.0
46,shapley-mc,HitRate@5,88,0.0
46,shapley-mc,HitRate@5,89,0.0
46,shapley-mc,HitRate@5,90,0.0
46,shapley-mc,HitRate@5,91,0.0
46,shapley-mc,HitRate@5,92,1.0
46,shapley-mc,HitRate@5,93,0.0
46,shapley-mc,HitRate@5,94,0.0
46,shapley-mc,HitRate@5,95,1.0
46,shapley-mc,HitRate@5,96,0.0
46,shapley-mc,HitRate@5,97,0.0
46,shapley-mc,HitRate@5,98,0.0
46,shapley-mc,HitRate@5,99,0.0
46,shapley-mc,HitRate@5,100,0.0
46,shapley-mc,HitRate@5,101,1.0
46,shapley-mc,HitRate@5,102,0.0
46,shapley-mc,HitRate@5,103,0.0
46,shapley-mc,HitRate@5,104,0.0
46,shapley-mc,HitRate@5,105,0.0
46,shapley-mc,HitRate@5,106,0.0
46,shapley-mc,HitRate@5,107,0.0
46,shapley-mc,HitRate@5,108,0.0
46,shapley-mc,HitRate@5,109,0.0
46,shapley-mc,HitRate@5,110,0.0
46,shapley-mc,HitRate@5,111,0.0
46,shapley-mc,HitRate@5,112,0.0
46,shapley-mc,HitRate@5,113,0.0
46,shapley-mc,HitRate@5,114,0.0
46,shapley-mc,HitRate@5,115,0.0
46,shapley-mc,HitRate@5,116,0.0
46,shapley-mc,HitRate@5,117,0.0
46,shapley-mc,HitRate@5,118,0.0
46,shapley-mc,HitRate@5,119,0.0
46,shapley-mc,HitRate@5,120,0.0
46,shapley-mc,HitRate@5,121,0.0
46,shapley-mc,HitRate@5,122,0.0
46,shapley-mc,HitRate@5,123,0.0
46,shapley-mc,HitRate@5,124,0.0
46,shapley-mc,HitRate@5,125,0.0
46,shapley-mc,HitRate@5,126,0.0
46,shapley-mc,HitRate@5,127,0.0
46,shapley-mc,HitRate@5,128,0.0
46,shapley-mc,HitRate@5,129,0.0
46,shapley-mc,HitRate@5,130,0.0
46,shapley-mc,HitRate@5,131,0.0
46,shapley-mc,HitRate@5,132,0.0
46,shapley-mc,HitRate@5,133,0.0
46,shapley-mc,HitRate@5,134,0.0
46,shapley-mc,HitRate@5,135,0.0
46,shapley-mc,HitRate@5,136,0.0
46,shapley-mc,HitRate@5,137,0.0
46,shapley-mc,HitRate@5,138,0.0
46,shapley-mc,HitRate@5,139,0.0
46,shapley-mc,HitRate@5,140,0.0
46,shapley-mc,HitRate@5,141,0.0
46,shapley-mc,HitRate@5,142,0.0
46,shapley-mc,HitRate@5,143,0.0
46,shapley-mc,HitRate@5,144,1.0
46,shapley-mc,HitRate@5,145,0.0
46,shapley-mc,HitRate@5,146,0.0
46,shapley-mc,HitRate@5,147,0.0
46,shapley-mc,HitRate@5,148,0.0
46,shapley-mc,HitRate@5,149,0.0
46,shapley-mc,HitRate@5,150,0.0
46,shapley-mc,HitRate@5,151,0.0
46,shapley-mc,HitRate@5,152,0.0
46,shapley-mc,HitRate@5,153,0.0
46,shapley-mc,HitRate@5,154,0.0
46,shapley-mc,HitRate@5,155,0.0
46,shapley-mc,HitRate@5,156,0.0
46,shapley-mc,HitRate@5,157,0.0
46,shapley-mc,HitRate@5,158,0.0
46,shapley-mc,HitRate@5,159,0.0
46,shapley-mc,HitRate@5,160,0.0
46,shapley-mc,HitRate@5,161,0.0
46,shapley-mc,HitRate@5,162,0.0
46,shapley-mc,HitRate@5,163,0.0
46,shapley-mc,HitRate@5,164,0.0
46,shapley-mc,HitRate@5,165,1.0
46,shapley-mc,HitRate@5,166,0.0
46,shapley-mc,HitRate@5,167,0.0
46,shapley-mc,HitRate@5,168,0.0
46,shapley-mc,HitRate@5,169,0.0
46,shapley-mc,HitRate@5,170,0.0
46,shapley-mc,HitRate@5,171,0.0
46,shapley-mc,HitRate@5,172,0.0
46,shapley-mc,HitRate@5,173,0.0
46,shapley-mc,HitRate@5,174,0.0
46,shapley-mc,HitRate@5,175,1.0
46,shapley-mc,HitRate@5,176,0.0
46,shapley-mc,HitRate@5,177,0.0
46,shapley-mc,HitRate@5,178,0.0
46,shapley-mc,HitRate@5,179,0.0
46,shapley-mc,HitRate@5,180,0.0
46,shapley-mc,HitRate@5,181,0.0
46,shapley-mc,HitRate@5,182,0.0
46,shapley-mc,HitRate@5,183,0.0
46,shapley-mc,HitRate@5,184,0.0
46,shapley-mc,HitRate@5,185,0.0
46,shapley-mc,HitRate@5,186,0.0
46,shapley-mc,HitRate@5,187,0.0
46,shapley-mc,HitRate@5,188,0.0
46,shapley-mc,HitRate@5,189,0.0
46,shapley-mc,HitRate@5,190,0.0
46,shapley-mc,HitRate@5,191,0.0
46,shapley-mc,HitRate@5,192,0.0
46,shapley-mc,HitRate@5,193,0.0
46,shapley-mc,HitRate@5,194,0.0
46,shapley-mc,HitRate@5,195,0.0
46,shapley-mc,HitRate@5,196,0.0
46,shapley-mc,HitRate@5,197,0.0
46,shapley-mc,HitRate@5,198,0.0
46,shapley-mc,HitRate@5,199,0.0
46,shapley-mc,HitRate@5,200,0.0
46,shapley-mc,HitRate@5,201,0.0
46,shapley-mc,HitRate@5,202,0.0
46,shapley-mc,HitRate@5,203,0.0
46,shapley-mc,HitRate@5,204,0.0
46,shapley-mc,HitRate@5,205,0.0
46,shapley-mc,HitRate@5,206,0.0
46,shapley-mc,HitRate@5,207,1.0
46,shapley-mc,HitRate@5,208,0.0
46,shapley-mc,HitRate@5,209,1.0
46,shapley-mc,HitRate@5,210,0.0
46,shapley-mc,HitRate@5,211,0.0
46,shapley-mc,HitRate@5,212,0.0
46,shapley-mc,HitRate@5,213,0.0
46,shapley-mc,HitRate@5,214,0.0
46,shapley-mc,HitRate@5,215,0.0
46,shapley-mc,HitRate@5,216,0.0
46,shapley-mc,HitRate@5,217,0.0
46,shapley-mc,HitRate@5,218,0.0
46,shapley-mc,HitRate@5,219,0.0
46,shapley-mc,HitRate@5,220,0.0
46,shapley-mc,HitRate@5,221,0.0
46,shapley-mc,HitRate@5,222,0.0
46,shapley-mc,HitRate@5,223,0.0
46,shapley-mc,HitRate@5,224,0.0
46,shapley-mc,HitRate@5,225,0.0
46,shapley-mc,HitRate@5,226,0.0
46,shapley-mc,HitRate@5,227,0.0
46,shapley-mc,HitRate@5,228,0.0
46,shapley-mc,HitRate@5,229,0.0
46,shapley-mc,HitRate@5,230,0.0
46,shapley-mc,HitRate@5,231,0.0
46,shapley-mc,HitRate@5,232,0.0
46,shapley-mc,HitRate@5,233,0.0
46,shapley-mc,HitRate@5,234,0.0
46,shapley-mc,HitRate@5,235,0.0
46,shapley-mc,HitRate@5,236,0.0
46,shapley-mc,HitRate@5,237,0.0
46,shapley-mc,HitRate@5,238,0.0
46,shapley-mc,HitRate@5,239,0.0
46,shapley-mc,HitRate@5,240,0.0
46,shapley-mc,HitRate@5,241,0.0
46,shapley-mc,HitRate@5,242,0.0
46,shapley-mc,HitRate@5,243,0.0
46,shapley-mc,HitRate@5,244,0.0
46,shapley-mc,HitRate@5,245,0.0
46,shapley-mc,HitRate@5,246,0.0
46,shapley-mc,HitRate@5,247,0.0
46,shapley-mc,HitRate@5,248,0.0
46,shapley-mc,HitRate@5,249,1.0
46,shapley-mc,HitRate@5,250,0.0
46,shapley-mc,HitRate@5,251,0.0
46,shapley-mc,HitRate@5,252,0.0
46,shapley-mc,HitRate@5,253,0.0
46,shapley-mc,HitRate@5,254,0.0
46,shapley-mc,HitRate@5,255,0.0
46,shapley-mc,HitRate@5,256,0.0
46,shapley-mc,HitRate@5,257,0.0
46,shapley-mc,HitRate@5,258,0.0
46,shapley-mc,HitRate@5,259,0.0
46,shapley-mc,HitRate@5,260,0.0
46,shapley-mc,HitRate@5,261,0.0
46,shapley-mc,HitRate@5,262,0.0
46,shapley-mc,HitRate@5,263,0.0
46,shapley-mc,HitRate@5,264,0.0
46,shapley-mc,HitRate@5,265,0.0
46,shapley-mc,HitRate@5,266,0.0
46,shapley-mc,HitRate@5,267,0.0
46,shapley-mc,HitRate@5,268,0.0
46,shapley-mc,HitRate@5,269,0.0
46,shapley-mc,HitRate@5,270,0.0
46,shapley-mc,HitRate@5,271,0.0
46,shapley-mc,HitRate@5,272,0.0
46,shapley-mc,HitRate@5,273,1.0
46,shapley-mc,HitRate@5,274,0.0
46,shapley-mc,HitRate@5,275,0.0
46,shapley-mc,HitRate@5,276,0.0
46,shapley-mc,HitRate@5,277,0.0
46,shapley-mc,HitRate@5,278,0.0
46,shapley-mc,HitRate@5,279,0.0
46,shapley-mc,HitRate@5,280,0.0
46,shapley-mc,HitRate@5,281,0.0
46,shapley-mc,HitRate@5,282,0.0
46,shapley-mc,HitRate@5,283,0.0
46,shapley-mc,HitRate@5,284,0.0
46,shapley-mc,HitRate@5,285,0.0
46,shapley-mc,HitRate@5,286,0.0
46,shapley-mc,HitRate@5,287,0.0
46,shapley-mc,HitRate@5,288,0.0
46,shapley-mc,HitRate@5,289,0.0
46,shapley-mc,HitRate@5,290,1.0
46,shapley-mc,HitRate@5,291,0.0
46,shapley-mc,HitRate@5,292,0.0
46,shapley-mc,HitRate@5,293,0.0
46,shapley-mc,HitRate@5,294,0.0
46,shapley-mc,HitRate@5,295,0.0
46,shapley-mc,HitRate@5,296,0.0
46,shapley-mc,HitRate@5,297,0.0
46,shapley-mc,HitRate@5,298,0.0
46,shapley-mc,HitRate@5,299,0.0
46,shapley-mc,HitRate@5,300,1.0
46,shapley-mc,HitRate@5,301,0.0
46,shapley-mc,HitRate@5,302,0.0
46,shapley-mc,HitRate@5,303,0.0
46,shapley-mc,HitRate@5,304,0.0
46,shapley-mc,HitRate@5,305,0.0
46,shapley-mc,HitRate@5,306,0.0
46,shapley-mc,HitRate@5,307,0.0
46,shapley-mc,HitRate@5,308,0.0
46,shapley-mc,HitRate@5,309,0.0
46,shapley-mc,HitRate@5,310,0.0
46,shapley-mc,HitRate@5,311,0.0
46,shapley-mc,HitRate@5,312,0.0
46,shapley-mc,HitRate@5,313,0.0
46,shapley-mc,HitRate@5,314,0.0
46,shapley-mc,HitRate@5,315,0.0
46,shapley-mc,HitRate@5,316,0.0
46,shapley-mc,HitRate@5,317,0.0
46,shapley-mc,HitRate@5,318,0.0
46,shapley-mc,HitRate@5,319,0.0
46,shapley-mc,HitRate@5,320,0.0
46,shapley-mc,HitRate@5,321,0.0
46,shapley-mc,HitRate@5,322,0.0
46,shapley-mc,HitRate@5,323,0.0
46,shapley-mc,HitRate@5,324,0.0
46,shapley-mc,HitRate@5,325,1.0
46,shapley-mc,HitRate@5,326,0.0
46,shapley-mc,HitRate@5,327,0.0
46,shapley-mc,HitRate@5,328,0.0
46,shapley-mc,HitRate@5,329,0.0
46,shapley-mc,HitRate@5,330,0.0
46,shapley-mc,HitRate@5,331,0.0
46,shapley-mc,HitRate@5,332,0.0
46,shapley-mc,HitRate@5,333,0.0
46,shapley-mc,HitRate@5,334,0.0
46,shapley-mc,HitRate@5,335,0.0
46,shapley-mc,HitRate@5,336,0.0
46,shapley-mc,HitRate@5,337,0.0
46,shapley-mc,HitRate@5,338,0.0
46,shapley-mc,HitRate@5,339,0.0
46,shapley-mc,HitRate@5,340,0.0
46,shapley-mc,HitRate@5,341,0.0
46,shapley-mc,HitRate@5,342,0.0
46,shapley-mc,HitRate@5,343,0.0
46,shapley-mc,HitRate@5,344,0.0
46,shapley-mc,HitRate@5,345,0.0
46,shapley-mc,HitRate@5,346,0.0
46,shapley-mc,HitRate@5,347,0.0
46,shapley-mc,HitRate@5,348,0.0
46,shapley-mc,HitRate@5,349,0.0
46,shapley-mc,HitRate@5,350,0.0
46,shapley-mc,HitRate@5,351,0.0
46,shapley-mc,HitRate@5,352,0.0
46,shapley-mc,HitRate@5,353,1.0
46,shapley-mc,HitRate@5,354,0.0
46,shapley-mc,HitRate@5,355,0.0
46,shapley-mc,HitRate@5,356,0.0
46,shapley-mc,HitRate@5,357,0.0
46,shapley-mc,HitRate@5,358,0.0
46,shapley-mc,HitRate@5,359,0.0
46,shapley-mc,HitRate@5,360,1.0
46,shapley-mc,HitRate@5,361,0.0
46,shapley-mc,HitRate@5,362,0.0
46,shapley-mc,HitRate@5,363,0.0
46,shapley-mc,HitRate@5,364,0.0
46,shapley-mc,HitRate@5,365,0.0
46,shapley-mc,HitRate@5,366,0.0
46,shapley-mc,HitRate@5,367,0.0
46,shapley-mc,HitRate@5,368,0.0
46,shapley-mc,HitRate@5,369,0.0
46,shapley-mc,HitRate@5,370,1.0
46,shapley-mc,HitRate@5,371,0.0
46,shapley-mc,HitRate@5,372,0.0
46,shapley-mc,HitRate@5,373,0.0
46,shapley-mc,HitRate@5,374,0.0
46,shapley-mc,HitRate@5,375,0.0
46,shapley-mc,HitRate@5,376,1.0
46,shapley-mc,HitRate@5,377,0.0
46,shapley-mc,HitRate@5,378,0.0
46,shapley-mc,HitRate@5,379,0.0
46,shapley-mc,HitRate@5,380,0.0
46,shapley-mc,HitRate@5,381,0.0
46,shapley-mc,HitRate@5,382,0.0
46,shapley-mc,HitRate@5,383,0.0
46,shapley-mc,HitRate@5,384,0.0
46,shapley-mc,HitRate@5,385,0.0
46,shapley-mc,HitRate@5,386,0.0
46,shapley-mc,HitRate@5,387,0.0
46,shapley-mc,HitRate@5,388,0.0
46,shapley-mc,HitRate@5,389,0.0
46,shapley-mc,HitRate@5,390,0.0
46,shapley-mc,HitRate@5,391,0.0
46,shapley-mc,HitRate@5,392,0.0
46,shapley-mc,HitRate@5,393,0.0
46,shapley-mc,HitRate@5,394,0.0
46,shapley-mc,HitRate@5,395,0.0
46,shapley-mc,HitRate@5,396,0.0
46,shapley-mc,HitRate@5,397,0.0
46,shapley-mc,HitRate@5,398,0.0
46,shapley-mc,HitRate@5,399,0.0
46,shapley-mc,HitRate@5,400,0.0
46,shapley-mc,HitRate@5,401,0.0
46,shapley-mc,HitRate@5,402,0.0
46,shapley-mc,HitRate@5,403,0.0
46,shapley-mc,HitRate@5,404,0.0
46,shapley-mc,HitRate@5,405,0.0
46,shapley-mc,HitRate@5,406,0.0
46,shapley-mc,HitRate@5,407,0.0
46,shapley-mc,HitRate@5,408,0.0
46,shapley-mc,HitRate@5,409,0.0
46,shapley-mc,HitRate@5,410,0.0
46,shapley-mc,HitRate@5,411,0.0
46,shapley-mc,HitRate@5,412,0.0
46,shapley-mc,HitRate@5,413,0.0
46,shapley-mc,HitRate@5,414,0.0
46,shapley-mc,HitRate@5,415,0.0
46,shapley-mc,HitRate@5,416,0.0
46,shapley-mc,HitRate@5,417,0.0
46,shapley-mc,HitRate@5,418,0.0
46,shapley-mc,HitRate@5,419,0.0
46,shapley-mc,HitRate@5,420,0.0
46,shapley-mc,HitRate@5,421,0.0
46,shapley-mc,HitRate@5,422,0.0
46,shapley-mc,HitRate@5,423,0.0
46,shapley-mc,HitRate@5,424,0.0
46,shapley-mc,HitRate@5,425,0.0
46,shapley-mc,HitRate@5,426,0.0
46,shapley-mc,HitRate@5,427,0.0
46,shapley-mc,HitRate@5,428,0.0
46,shapley-mc,HitRate@5,429,0.0
46,shapley-mc,HitRate@5,430,0.0
46,shapley-mc,HitRate@5,431,0.0
46,shapley-mc,HitRate@5,432,0.0
46,shapley-mc,HitRate@5,433,0.0
46,shapley-mc,HitRate@5,434,0.0
46,shapley-mc,HitRate@5,435,0.0
46,shapley-mc,HitRate@5,436,0.0
46,shapley-mc,HitRate@5,437,0.0
46,shapley-mc,HitRate@5,438,0.0
46,shapley-mc,HitRate@5,439,0.0
46,shapley-mc,HitRate@5,440,0.0
46,shapley-mc,HitRate@5,441,0.0
46,shapley-mc,HitRate@5,442,0.0
46,shapley-mc,HitRate@5,443,0.0
46,shapley-mc,HitRate@5,444,0.0
46,shapley-mc,HitRate@5,445,0.0
46,shapley-mc,HitRate@5,446,0.0
46,shapley-mc,HitRate@5,447,0.0
46,shapley-mc,HitRate@5,448,0.0
46,shapley-mc,HitRate@5,449,0.0
46,shapley-mc,HitRate@5,450,0.0
46,shapley-mc,HitRate@5,451,0.0
46,shapley-mc,HitRate@5,452,0.0
46,shapley-mc,HitRate@5,453,0.0
46,shapley-mc,HitRate@5,454,0.0
46,shapley-mc,HitRate@5,455,0.0
46,shapley-mc,HitRate@5,456,0.0
46,shapley-mc,HitRate@5,457,0.0
46,shapley-mc,HitRate@5,458,0.0
46,shapley-mc,HitRate@5,459,0.0
46,shapley-mc,HitRate@5,460,0.0
46,shapley-mc,HitRate@5,461,0.0
46,shapley-mc,HitRate@5,462,1.0
46,shapley-mc,HitRate@5,463,0.0
46,shapley-mc,HitRate@5,464,0.0
