user_id,item_id,response,timestamp,position
1,208,0,3,8
1,185,0,3,9
2,190,0,3,0
2,52,1,3,1
2,144,1,3,2
2,113,0,3,3
2,137,0,3,4
2,206,1,3,5
2,61,1,3,6
2,39,1,3,7
2,115,1,3,8
2,180,1,3,9
3,83,1,3,0
3,26,1,3,1
3,102,1,3,2
3,107,1,3,3
3,74,1,3,4
3,57,0,3,5
3,239,0,3,6
3,116,1,3,7
3,219,0,3,8
3,20,1,3,9
4,129,1,3,0
4,137,1,3,1
4,189,1,3,2
4,166,1,3,3
4,101,1,3,4
4,206,1,3,5
4,91,0,3,6
4,77,0,3,7
4,239,1,3,8
4,32,0,3,9
5,168,1,3,0
5,124,1,3,1
5,115,1,3,2
5,53,1,3,3
5,123,1,3,4
5,229,0,3,5
5,190,1,3,6
5,130,1,3,7
5,138,1,3,8
5,142,0,3,9
6,129,0,3,0
6,215,1,3,1
6,53,1,3,2
6,70,1,3,3
6,36,1,3,4
6,0,0,3,5
6,209,1,3,6
6,239,0,3,7
6,162,1,3,8
6,173,0,3,9
7,64,0,3,0
7,169,1,3,1
7,49,0,3,2
7,178,1,3,3
7,72,1,3,4
7,74,0,3,5
7,47,1,3,6
7,163,1,3,7
7,70,1,3,8
7,161,0,3,9
8,180,0,3,0
8,7,1,3,1
8,190,0,3,2
8,184,1,3,3
8,73,0,3,4
8,4,1,3,5
8,141,1,3,6
8,93,1,3,7
8,211,1,3,8
8,48,1,3,9
9,129,1,3,0
9,138,0,3,1
9,146,1,3,2
9,66,0,3,3
9,110,0,3,4
9,140,1,3,5
9,90,0,3,6
9,123,1,3,7
9,186,1,3,8
9,50,0,3,9
10,10,1,3,0
10,105,1,3,1
10,41,1,3,2
10,80,1,3,3
10,231,1,3,4
10,9,0,3,5
10,185,1,3,6
10,56,0,3,7
10,122,1,3,8
10,131,0,3,9
11,208,1,3,0
11,67,1,3,1
11,70,1,3,2
11,64,1,3,3
11,74,1,3,4
11,26,1,3,5
11,98,1,3,6
11,96,1,3,7
11,20,1,3,8
11,116,1,3,9
12,239,0,3,0
12,210,1,3,1
12,209,1,3,2
12,124,0,3,3
12,102,0,3,4
12,97,1,3,5
12,177,1,3,6
12,170,0,3,7
12,168,1,3,8
12,186,1,3,9
13,225,1,3,0
13,213,1,3,1
13,129,0,3,2
13,73,1,3,3
13,66,1,3,4
13,189,0,3,5
13,120,0,3,6
13,39,1,3,7
13,184,1,3,8
13,24,0,3,9
14,116,0,3,0
14,37,1,3,1
14,41,0,3,2
14,81,0,3,3
14,217,1,3,4
14,122,1,3,5
14,131,0,3,6
14,67,0,3,7
14,145,1,3,8
14,160,0,3,9
15,11,1,3,0
15,238,0,3,1
15,239,0,3,2
15,187,1,3,3
15,54,0,3,4
15,99,1,3,5
15,170,1,3,6
15,122,1,3,7
15,153,1,3,8
15,15,1,3,9
16,10,0,3,0
16,68,0,3,1
16,170,0,3,2
16,105,1,3,3
16,220,1,3,4
16,210,0,3,5
16,102,1,3,6
16,52,1,3,7
16,95,1,3,8
16,221,1,3,9
17,195,1,3,0
17,47,0,3,1
17,33,0,3,2
17,126,0,3,3
17,161,0,3,4
17,70,1,3,5
17,23,0,3,6
17,72,0,3,7
17,52,1,3,8
17,129,1,3,9
18,10,0,3,0
18,70,1,3,1
18,220,0,3,2
18,162,1,3,3
18,68,1,3,4
18,22,1,3,5
18,187,0,3,6
18,56,0,3,7
18,23,0,3,8
18,139,1,3,9
19,32,1,3,0
19,80,0,3,1
19,121,1,3,2
19,206,1,3,3
19,110,1,3,4
19,178,0,3,5
19,239,0,3,6
19,90,1,3,7
19,26,0,3,8
19,177,1,3,9
20,184,0,3,0
20,7,0,3,1
20,172,1,3,2
20,192,1,3,3
20,43,0,3,4
20,190,1,3,5
20,19,1,3,6
20,169,0,3,7
20,70,0,3,8
20,93,1,3,9
21,239,0,3,0
21,141,0,3,1
21,99,1,3,2
21,129,1,3,3
21,69,0,3,4
21,190,0,3,5
21,214,1,3,6
21,115,0,3,7
21,197,1,3,8
21,110,0,3,9
22,186,1,3,0
22,184,1,3,1
22,94,1,3,2
22,76,0,3,3
22,206,0,3,4
22,105,1,3,5
22,159,0,3,6
22,224,0,3,7
22,92,0,3,8
22,215,1,3,9
23,129,0,3,0
23,66,0,3,1
23,190,1,3,2
23,110,1,3,3
23,225,1,3,4
23,7,0,3,5
23,180,0,3,6
23,138,0,3,7
23,184,0,3,8
23,199,1,3,9
24,121,1,3,0
24,109,1,3,1
24,154,1,3,2
24,97,1,3,3
24,52,1,3,4
24,36,0,3,5
24,198,0,3,6
24,61,0,3,7
24,124,1,3,8
24,33,1,3,9
25,39,1,3,0
25,225,1,3,1
25,144,1,3,2
25,73,0,3,3
25,141,1,3,4
25,54,1,3,5
25,189,0,3,6
25,91,1,3,7
25,77,0,3,8
25,129,1,3,9
26,48,0,3,0
26,123,1,3,1
26,168,1,3,2
26,93,1,3,3
26,229,1,3,4
26,26,0,3,5
26,206,1,3,6
26,117,1,3,7
26,3,1,3,8
26,115,1,3,9
27,129,0,3,0
27,190,1,3,1
27,166,1,3,2
27,195,1,3,3
27,144,1,3,4
27,78,0,3,5
27,180,0,3,6
27,43,0,3,7
27,14,1,3,8
27,137,1,3,9
28,227,0,3,0
28,47,1,3,1
28,218,1,3,2
28,37,1,3,3
28,89,0,3,4
28,34,1,3,5
28,22,1,3,6
28,62,1,3,7
28,68,1,3,8
28,136,1,3,9
29,10,0,3,0
29,168,1,3,1
29,220,1,3,2
29,83,0,3,3
29,107,1,3,4
29,142,1,3,5
29,218,1,3,6
29,172,0,3,7
29,221,0,3,8
29,77,1,3,9
30,218,1,3,0
30,67,1,3,1
30,62,0,3,2
30,131,0,3,3
30,89,0,3,4
30,75,0,3,5
30,44,1,3,6
30,136,0,3,7
30,145,1,3,8
30,141,1,3,9
31,184,1,3,0
31,93,1,3,1
31,218,1,3,2
31,141,1,3,3
31,2,1,3,4
31,136,1,3,5
31,62,0,3,6
31,158,1,3,7
31,25,0,3,8
31,168,0,3,9
32,142,1,3,0
32,81,1,3,1
32,235,1,3,2
32,150,0,3,3
32,1,1,3,4
32,222,0,3,5
32,188,1,3,6
32,180,0,3,7
32,184,1,3,8
32,48,1,3,9
33,70,1,3,0
33,129,0,3,1
33,38,1,3,2
33,189,1,3,3
33,195,0,3,4
33,78,0,3,5
33,162,0,3,6
33,169,1,3,7
33,166,1,3,8
33,54,1,3,9
34,105,1,3,0
34,206,1,3,1
34,186,1,3,2
34,184,0,3,3
34,94,1,3,4
34,50,1,3,5
34,162,0,3,6
34,23,1,3,7
34,80,1,3,8
34,25,1,3,9
35,239,1,3,0
35,110,1,3,1
35,141,1,3,2
35,190,0,3,3
35,29,1,3,4
35,93,1,3,5
35,150,1,3,6
35,66,1,3,7
35,225,1,3,8
35,99,0,3,9
36,215,0,3,0
36,37,0,3,1
36,108,1,3,2
36,186,1,3,3
36,105,1,3,4
36,42,0,3,5
36,76,0,3,6
36,0,1,3,7
36,204,1,3,8
36,81,0,3,9
37,102,1,3,0
37,239,1,3,1
37,124,1,3,2
37,210,1,3,3
37,209,1,3,4
37,68,1,3,5
37,173,0,3,6
37,105,0,3,7
37,215,1,3,8
37,177,0,3,9
38,41,1,3,0
38,69,1,3,1
38,81,1,3,2
38,206,0,3,3
38,122,0,3,4
38,159,1,3,5
38,224,1,3,6
38,79,0,3,7
38,186,0,3,8
38,234,0,3,9
39,73,1,3,0
39,141,0,3,1
39,180,1,3,2
39,49,0,3,3
39,190,0,3,4
39,7,1,3,5
39,131,0,3,6
39,130,1,3,7
39,163,0,3,8
39,218,1,3,9
40,10,1,3,0
40,23,1,3,1
40,220,1,3,2
40,70,1,3,3
40,210,0,3,4
40,0,1,3,5
40,124,1,3,6
40,65,1,3,7
40,215,1,3,8
40,221,0,3,9
41,53,1,3,0
41,154,0,3,1
41,209,0,3,2
41,162,0,3,3
41,202,1,3,4
41,123,1,3,5
41,186,1,3,6
41,18,1,3,7
41,61,1,3,8
41,36,1,3,9
42,15,1,3,0
42,186,0,3,1
42,102,1,3,2
42,2,1,3,3
42,108,0,3,4
42,105,0,3,5
42,219,1,3,6
42,41,1,3,7
42,231,1,3,8
42,95,1,3,9
43,189,0,3,0
43,184,0,3,1
43,129,1,3,2
43,225,1,3,3
43,110,1,3,4
43,79,0,3,5
43,213,0,3,6
43,54,1,3,7
43,186,1,3,8
43,87,0,3,9
44,206,1,3,0
44,229,1,3,1
44,26,0,3,2
44,155,1,3,3
44,184,0,3,4
44,115,1,3,5
44,48,1,3,6
44,165,0,3,7
44,159,0,3,8
44,3,1,3,9
45,239,0,3,0
45,162,0,3,1
45,194,1,3,2
45,187,0,3,3
45,101,1,3,4
45,137,1,3,5
45,129,0,3,6
45,127,0,3,7
45,41,1,3,8
45,10,0,3,9
46,170,1,3,0
46,187,1,3,1
46,30,0,3,2
46,186,0,3,3
46,231,0,3,4
46,94,1,3,5
46,80,0,3,6
46,15,0,3,7
46,68,1,3,8
46,11,1,3,9
47,40,0,3,0
47,37,1,3,1
47,26,0,3,2
47,20,1,3,3
47,22,1,3,4
47,83,1,3,5
47,220,0,3,6
47,81,0,3,7
47,98,1,3,8
47,69,0,3,9
48,158,1,3,0
48,141,0,3,1
48,77,1,3,2
48,24,0,3,3
48,218,1,3,4
48,168,1,3,5
48,166,1,3,6
48,10,0,3,7
48,69,0,3,8
48,223,1,3,9
49,175,1,3,0
49,178,1,3,1
49,64,1,3,2
49,131,1,3,3
49,224,0,3,4
49,26,1,3,5
49,116,1,3,6
49,154,0,3,7
49,17,1,3,8
49,160,1,3,9
50,141,1,3,0
50,235,0,3,1
50,131,0,3,2
50,118,0,3,3
50,116,0,3,4
50,30,0,3,5
50,69,1,3,6
50,142,1,3,7
50,145,0,3,8
50,239,1,3,9
51,64,0,3,0
51,158,0,3,1
51,26,0,3,2
51,72,0,3,3
51,136,0,3,4
51,181,0,3,5
51,49,1,3,6
51,121,0,3,7
51,161,1,3,8
51,169,0,3,9
52,129,0,3,0
52,39,1,3,1
52,148,0,3,2
52,166,1,3,3
52,144,1,3,4
52,78,0,3,5
52,77,0,3,6
52,73,0,3,7
52,70,1,3,8
52,28,1,3,9
53,184,1,3,0
53,93,1,3,1
53,76,1,3,2
53,62,1,3,3
53,234,0,3,4
53,222,1,3,5
53,180,1,3,6
53,26,0,3,7
53,48,1,3,8
53,207,1,3,9
54,186,1,3,0
54,189,1,3,1
54,184,0,3,2
54,2,1,3,3
54,110,1,3,4
54,179,1,3,5
54,238,1,3,6
54,93,1,3,7
54,234,1,3,8
54,106,1,3,9
55,70,1,3,0
55,164,1,3,1
55,239,1,3,2
55,220,0,3,3
55,166,1,3,4
55,22,0,3,5
55,129,1,3,6
55,188,0,3,7
55,32,1,3,8
55,10,0,3,9
56,70,1,3,0
56,36,1,3,1
56,27,0,3,2
56,101,0,3,3
56,88,1,3,4
56,81,1,3,5
56,113,0,3,6
56,22,1,3,7
56,137,1,3,8
56,132,0,3,9
57,239,0,3,0
57,141,1,3,1
57,225,0,3,2
57,93,0,3,3
57,129,1,3,4
57,190,0,3,5
57,153,1,3,6
57,150,1,3,7
57,66,1,3,8
57,167,1,3,9
58,152,1,3,0
58,153,1,3,1
58,161,1,3,2
58,76,0,3,3
58,21,1,3,4
58,170,1,3,5
58,186,1,3,6
58,239,1,3,7
58,99,0,3,8
58,214,0,3,9
59,10,1,3,0
59,91,0,3,1
59,239,1,3,2
59,168,1,3,3
59,187,0,3,4
59,220,1,3,5
59,39,0,3,6
59,70,1,3,7
59,22,1,3,8
59,145,0,3,9
60,184,0,3,0
60,66,0,3,1
60,7,0,3,2
60,190,1,3,3
60,29,0,3,4
60,180,1,3,5
60,229,1,3,6
60,194,1,3,7
60,58,0,3,8
60,149,0,3,9
61,239,1,3,0
61,116,1,3,1
61,37,1,3,2
61,217,0,3,3
61,81,1,3,4
61,122,1,3,5
61,160,1,3,6
61,22,1,3,7
61,233,0,3,8
61,212,1,3,9
62,33,1,3,0
62,70,1,3,1
62,23,1,3,2
62,158,0,3,3
62,195,1,3,4
62,169,1,3,5
62,49,0,3,6
62,119,0,3,7
62,72,1,3,8
62,48,1,3,9
63,177,1,3,0
63,238,1,3,1
63,80,1,3,2
63,102,0,3,3
63,90,1,3,4
63,153,1,3,5
63,170,1,3,6
63,121,1,3,7
63,11,1,3,8
63,239,1,3,9
64,239,1,3,0
64,212,0,3,1
64,168,1,3,2
64,154,1,3,3
64,36,0,3,4
64,209,1,3,5
64,61,1,3,6
64,210,0,3,7
64,160,0,3,8
64,194,0,3,9
65,172,1,3,0
65,166,0,3,1
65,13,1,3,2
65,72,0,3,3
65,95,1,3,4
65,168,0,3,5
65,93,0,3,6
65,91,1,3,7
65,32,1,3,8
65,113,1,3,9
66,162,1,3,0
66,187,1,3,1
66,36,1,3,2
66,61,1,3,3
66,125,0,3,4
66,216,1,3,5
66,30,0,3,6
66,56,1,3,7
66,170,1,3,8
66,134,0,3,9
67,218,0,3,0
67,131,0,3,1
67,62,1,3,2
67,194,1,3,3
67,202,1,3,4
67,168,1,3,5
67,2,1,3,6
67,116,1,3,7
67,141,0,3,8
67,154,0,3,9
68,168,1,3,0
68,48,1,3,1
68,93,1,3,2
68,32,1,3,3
68,110,0,3,4
68,113,0,3,5
68,123,1,3,6
68,117,0,3,7
68,184,1,3,8
68,172,0,3,9
69,48,0,3,0
69,180,1,3,1
69,61,1,3,2
69,101,1,3,3
69,142,1,3,4
69,168,1,3,5
69,141,1,3,6
69,110,1,3,7
69,239,1,3,8
69,190,0,3,9
70,64,0,3,0
70,116,0,3,1
70,178,0,3,2
70,74,1,3,3
70,20,1,3,4
70,217,0,3,5
70,233,1,3,6
70,12,0,3,7
70,161,1,3,8
70,98,1,3,9
71,36,0,3,0
71,162,0,3,1
71,142,1,3,2
71,53,1,3,3
71,9,1,3,4
71,38,1,3,5
71,5,1,3,6
71,23,0,3,7
71,235,1,3,8
71,180,0,3,9
72,10,1,3,0
72,142,1,3,1
72,162,1,3,2
72,9,0,3,3
72,169,0,3,4
72,70,1,3,5
72,235,1,3,6
72,220,1,3,7
72,36,1,3,8
72,221,1,3,9
73,194,1,3,0
73,2,0,3,1
73,9,0,3,2
73,226,0,3,3
73,66,0,3,4
73,218,1,3,5
73,162,1,3,6
73,62,1,3,7
73,225,0,3,8
73,10,1,3,9
74,48,1,3,0
74,141,1,3,1
74,180,1,3,2
74,93,1,3,3
74,234,0,3,4
74,5,1,3,5
74,106,1,3,6
74,184,0,3,7
74,103,0,3,8
74,206,0,3,9
75,2,0,3,0
75,184,1,3,1
75,62,1,3,2
75,218,0,3,3
75,108,1,3,4
75,10,0,3,5
75,168,0,3,6
75,93,1,3,7
75,176,0,3,8
75,8,1,3,9
76,48,0,3,0
76,33,1,3,1
76,180,0,3,2
76,9,1,3,3
76,28,0,3,4
76,52,1,3,5
76,49,1,3,6
76,115,1,3,7
76,61,1,3,8
76,198,1,3,9
77,184,1,3,0
77,2,1,3,1
77,176,0,3,2
77,76,1,3,3
77,186,1,3,4
77,82,0,3,5
77,187,1,3,6
77,60,0,3,7
77,191,0,3,8
77,188,1,3,9
78,218,0,3,0
78,145,0,3,1
78,9,0,3,2
78,10,1,3,3
78,144,0,3,4
78,187,0,3,5
78,237,1,3,6
78,158,0,3,7
78,203,1,3,8
78,183,0,3,9
79,190,0,3,0
79,239,0,3,1
79,195,0,3,2
79,150,1,3,3
79,93,0,3,4
79,110,1,3,5
79,153,0,3,6
79,60,1,3,7
79,6,0,3,8
79,197,1,3,9
80,36,0,3,0
80,235,1,3,1
80,81,1,3,2
80,142,0,3,3
80,180,1,3,4
80,1,0,3,5
80,38,0,3,6
80,59,0,3,7
80,76,0,3,8
80,5,0,3,9
81,239,0,3,0
81,186,0,3,1
81,41,0,3,2
81,170,1,3,3
81,102,1,3,4
81,15,1,3,5
81,209,0,3,6
81,210,1,3,7
81,215,1,3,8
81,156,1,3,9
82,138,1,3,0
82,180,1,3,1
82,131,1,3,2
82,162,0,3,3
82,9,0,3,4
82,194,1,3,5
82,110,1,3,6
82,239,1,3,7
82,121,1,3,8
82,190,1,3,9
83,61,1,3,0
83,209,1,3,1
83,162,0,3,2
83,186,0,3,3
83,36,0,3,4
83,206,0,3,5
83,9,0,3,6
83,112,0,3,7
83,41,1,3,8
83,170,0,3,9
84,190,0,3,0
84,239,1,3,1
84,115,0,3,2
84,206,0,3,3
84,14,1,3,4
84,177,0,3,5
84,195,0,3,6
84,224,0,3,7
84,81,1,3,8
84,47,0,3,9
85,136,1,3,0
85,3,0,3,1
85,206,1,3,2
85,155,1,3,3
85,115,0,3,4
85,172,0,3,5
85,45,1,3,6
85,43,1,3,7
85,121,1,3,8
85,25,1,3,9
86,10,0,3,0
86,168,1,3,1
86,221,1,3,2
86,23,1,3,3
86,148,1,3,4
86,9,1,3,5
86,70,1,3,6
86,169,1,3,7
86,220,1,3,8
86,162,0,3,9
87,194,0,3,0
87,239,0,3,1
87,187,1,3,2
87,79,0,3,3
87,118,1,3,4
87,184,1,3,5
87,29,0,3,6
87,7,0,3,7
87,101,0,3,8
87,110,0,3,9
88,137,0,3,0
88,180,1,3,1
88,190,1,3,2
88,206,1,3,3
88,115,0,3,4
88,43,1,3,5
88,7,1,3,6
88,110,1,3,7
88,81,0,3,8
88,155,1,3,9
89,129,1,3,0
89,10,1,3,1
89,164,0,3,2
89,70,1,3,3
89,166,1,3,4
89,0,0,3,5
89,220,0,3,6
89,23,0,3,7
89,32,0,3,8
89,162,0,3,9
90,168,0,3,0
90,210,1,3,1
90,218,1,3,2
90,212,1,3,3
90,22,0,3,4
90,70,0,3,5
90,169,0,3,6
90,187,1,3,7
90,221,0,3,8
90,239,1,3,9
91,206,0,3,0
91,184,1,3,1
91,155,1,3,2
91,132,1,3,3
91,3,1,3,4
91,201,1,3,5
91,43,0,3,6
91,83,0,3,7
91,69,1,3,8
91,115,0,3,9
92,187,1,3,0
92,184,0,3,1
92,168,1,3,2
92,93,1,3,3
92,101,1,3,4
92,239,1,3,5
92,83,0,3,6
92,58,1,3,7
92,142,1,3,8
92,218,0,3,9
93,131,0,3,0
93,226,1,3,1
93,235,0,3,2
93,9,1,3,3
93,98,1,3,4
93,107,1,3,5
93,231,1,3,6
93,194,0,3,7
93,79,1,3,8
93,163,0,3,9
94,39,1,3,0
94,9,0,3,1
94,144,1,3,2
94,225,0,3,3
94,162,1,3,4
94,56,1,3,5
94,226,1,3,6
94,10,0,3,7
94,129,0,3,8
94,73,1,3,9
95,239,1,3,0
95,118,1,3,1
95,79,0,3,2
95,69,0,3,3
95,15,1,3,4
95,167,0,3,5
95,225,1,3,6
95,141,0,3,7
95,196,0,3,8
95,71,0,3,9
96,218,1,3,0
96,67,1,3,1
96,163,1,3,2
96,8,1,3,3
96,62,1,3,4
96,230,1,3,5
96,49,1,3,6
96,136,1,3,7
96,223,1,3,8
96,73,1,3,9
97,10,1,3,0
97,220,0,3,1
97,65,0,3,2
97,23,1,3,3
97,70,1,3,4
97,108,0,3,5
97,210,1,3,6
97,164,0,3,7
97,26,1,3,8
97,0,1,3,9
98,218,1,3,0
98,168,1,3,1
98,62,0,3,2
98,89,1,3,3
98,75,0,3,4
98,83,1,3,5
98,2,1,3,6
98,93,1,3,7
98,184,1,3,8
98,136,0,3,9
99,81,1,3,0
99,76,1,3,1
99,68,1,3,2
99,70,1,3,3
99,187,0,3,4
99,239,0,3,5
99,215,0,3,6
99,105,0,3,7
99,102,1,3,8
99,220,1,3,9
100,121,1,3,0
100,74,0,3,1
100,190,1,3,2
100,202,0,3,3
100,168,1,3,4
100,178,0,3,5
100,239,1,3,6
100,155,0,3,7
100,172,0,3,8
100,136,1,3,9
101,69,1,3,0
101,9,0,3,1
101,10,1,3,2
101,204,1,3,3
101,41,0,3,4
101,142,1,3,5
101,79,0,3,6
101,58,0,3,7
101,206,0,3,8
101,45,0,3,9
102,48,1,3,0
102,70,0,3,1
102,93,0,3,2
102,23,1,3,3
102,26,0,3,4
102,184,0,3,5
102,72,1,3,6
102,195,1,3,7
102,33,0,3,8
102,64,1,3,9
103,239,1,3,0
103,210,0,3,1
103,209,1,3,2
103,36,0,3,3
103,97,1,3,4
103,47,1,3,5
103,160,1,3,6
103,14,1,3,7
103,124,0,3,8
103,194,1,3,9
104,70,0,3,0
104,129,1,3,1
104,32,1,3,2
104,195,0,3,3
104,36,0,3,4
104,23,1,3,5
104,47,1,3,6
104,239,1,3,7
104,117,0,3,8
104,96,0,3,9
105,116,1,3,0
105,194,1,3,1
105,131,1,3,2
105,145,1,3,3
105,218,1,3,4
105,41,0,3,5
105,83,1,3,6
105,118,1,3,7
105,122,0,3,8
105,235,0,3,9
106,184,0,3,0
106,186,0,3,1
106,191,1,3,2
106,110,1,3,3
106,195,1,3,4
106,190,0,3,5
106,189,0,3,6
106,4,1,3,7
106,76,1,3,8
106,94,0,3,9
107,184,0,3,0
107,110,1,3,1
107,239,0,3,2
107,225,1,3,3
107,29,1,3,4
107,93,0,3,5
107,141,1,3,6
107,79,0,3,7
107,118,1,3,8
107,190,1,3,9
108,37,0,3,0
108,218,0,3,1
108,145,1,3,2
108,36,0,3,3
108,22,1,3,4
108,227,0,3,5
108,239,0,3,6
108,122,0,3,7
108,212,1,3,8
108,116,0,3,9
109,81,0,3,0
109,222,1,3,1
109,70,1,3,2
109,1,1,3,3
109,184,1,3,4
109,88,0,3,5
109,101,1,3,6
109,190,1,3,7
109,239,0,3,8
109,150,1,3,9
110,129,0,3,0
110,170,1,3,1
110,162,0,3,2
110,239,1,3,3
110,10,1,3,4
110,23,0,3,5
110,186,0,3,6
110,99,0,3,7
110,236,1,3,8
110,70,1,3,9
111,239,1,3,0
111,187,0,3,1
111,118,1,3,2
111,46,0,3,3
111,22,1,3,4
111,122,1,3,5
111,55,0,3,6
111,216,0,3,7
111,145,0,3,8
111,10,1,3,9
112,225,1,3,0
112,190,1,3,1
112,73,1,3,2
112,129,0,3,3
112,196,1,3,4
112,67,1,3,5
112,184,1,3,6
112,193,0,3,7
112,141,1,3,8
112,213,1,3,9
113,222,1,3,0
113,9,1,3,1
113,180,1,3,2
113,142,1,3,3
113,45,1,3,4
113,58,1,3,5
113,206,0,3,6
113,7,1,3,7
113,184,1,3,8
113,137,1,3,9
114,141,0,3,0
114,225,0,3,1
114,110,0,3,2
114,238,0,3,3
114,184,1,3,4
114,93,1,3,5
114,234,1,3,6
114,186,1,3,7
114,138,1,3,8
114,189,1,3,9
115,70,0,3,0
115,10,0,3,1
115,220,1,3,2
115,169,1,3,3
115,239,0,3,4
115,22,0,3,5
115,188,1,3,6
115,164,0,3,7
115,23,1,3,8
115,187,1,3,9
116,134,1,3,0
116,4,1,3,1
116,184,1,3,2
116,78,1,3,3
116,7,1,3,4
116,76,0,3,5
116,189,1,3,6
116,186,0,3,7
116,73,1,3,8
116,119,0,3,9
117,36,0,3,0
117,239,1,3,1
117,70,0,3,2
117,1,1,3,3
117,129,0,3,4
117,101,1,3,5
117,53,1,3,6
117,150,0,3,7
117,38,1,3,8
117,162,0,3,9
118,184,1,3,0
118,142,0,3,1
118,9,0,3,2
118,7,1,3,3
118,58,1,3,4
118,180,0,3,5
118,25,1,3,6
118,201,1,3,7
118,206,1,3,8
118,128,0,3,9
119,144,0,3,0
119,187,1,3,1
119,170,0,3,2
119,15,0,3,3
119,239,0,3,4
119,11,0,3,5
119,145,1,3,6
119,13,0,3,7
119,237,0,3,8
119,54,0,3,9
0,190,1,4,0
0,67,0,4,1
0,193,1,4,2
0,229,0,4,3
0,239,1,4,4
0,149,1,4,5
0,196,1,4,6
0,66,0,4,7
0,150,0,4,8
0,232,1,4,9
1,184,0,4,0
1,231,0,4,1
1,226,1,4,2
1,213,0,4,3
1,79,1,4,4
1,105,1,4,5
1,98,1,4,6
1,107,1,4,7
1,185,0,4,8
1,208,0,4,9
2,190,0,4,0
2,52,1,4,1
2,144,1,4,2
2,113,0,4,3
2,206,0,4,4
2,137,0,4,5
2,61,1,4,6
2,115,0,4,7
2,39,0,4,8
2,180,0,4,9
3,83,1,4,0
3,26,1,4,1
3,102,0,4,2
3,107,1,4,3
3,239,1,4,4
3,74,1,4,5
3,57,0,4,6
3,116,0,4,7
3,184,0,4,8
3,219,1,4,9
4,129,1,4,0
4,137,0,4,1
4,166,1,4,2
4,189,1,4,3
4,101,1,4,4
4,206,0,4,5
4,239,1,4,6
4,77,0,4,7
4,32,0,4,8
4,91,1,4,9
5,168,0,4,0
5,115,0,4,1
5,124,0,4,2
5,53,1,4,3
5,123,0,4,4
5,190,1,4,5
5,229,1,4,6
5,239,0,4,7
5,142,0,4,8
5,180,1,4,9
6,129,0,4,0
6,215,0,4,1
6,70,0,4,2
6,53,1,4,3
6,36,1,4,4
6,0,0,4,5
6,239,1,4,6
6,209,0,4,7
6,162,1,4,8
6,23,0,4,9
7,64,1,4,0
7,169,1,4,1
7,49,1,4,2
7,178,0,4,3
7,72,1,4,4
7,70,1,4,5
7,47,0,4,6
7,74,0,4,7
7,163,1,4,8
7,161,0,4,9
8,180,1,4,0
8,7,1,4,1
8,190,0,4,2
8,184,0,4,3
8,73,0,4,4
8,4,0,4,5
8,93,1,4,6
8,141,0,4,7
8,48,0,4,8
8,66,0,4,9
9,129,1,4,0
9,138,0,4,1
9,146,0,4,2
9,66,1,4,3
9,110,1,4,4
9,186,1,4,5
9,140,0,4,6
9,90,1,4,7
9,225,1,4,8
9,123,1,4,9
10,10,1,4,0
10,105,0,4,1
10,41,0,4,2
10,80,1,4,3
10,231,1,4,4
10,9,1,4,5
10,185,0,4,6
10,56,1,4,7
10,122,0,4,8
10,162,1,4,9
11,208,1,4,0
11,70,0,4,1
11,67,1,4,2
11,64,1,4,3
11,26,1,4,4
11,74,1,4,5
11,98,1,4,6
11,96,1,4,7
11,116,1,4,8
11,102,0,4,9
12,239,1,4,0
12,209,1,4,1
12,210,1,4,2
12,124,1,4,3
12,102,0,4,4
12,97,1,4,5
12,177,0,4,6
12,170,0,4,7
12,168,0,4,8
12,186,0,4,9
13,225,1,4,0
13,213,1,4,1
13,129,0,4,2
13,73,0,4,3
13,66,1,4,4
13,189,1,4,5
13,184,0,4,6
13,120,1,4,7
13,39,0,4,8
13,24,0,4,9
14,116,0,4,0
14,41,0,4,1
14,37,1,4,2
14,81,0,4,3
14,122,0,4,4
14,217,1,4,5
14,131,0,4,6
14,67,0,4,7
14,145,1,4,8
14,239,0,4,9
15,239,1,4,0
15,11,0,4,1
15,187,0,4,2
15,238,1,4,3
15,54,0,4,4
15,99,0,4,5
15,170,1,4,6
15,122,0,4,7
15,153,0,4,8
15,15,1,4,9
16,10,0,4,0
16,68,0,4,1
16,170,1,4,2
16,105,0,4,3
16,220,1,4,4
16,210,0,4,5
16,102,1,4,6
16,52,1,4,7
16,221,0,4,8
16,95,1,4,9
17,195,0,4,0
17,47,1,4,1
17,70,0,4,2
17,33,1,4,3
17,161,1,4,4
17,126,0,4,5
17,23,1,4,6
17,72,1,4,7
17,129,1,4,8
17,52,1,4,9
18,70,0,4,0
18,10,1,4,1
18,220,0,4,2
18,162,1,4,3
18,22,0,4,4
18,68,1,4,5
18,187,1,4,6
18,23,0,4,7
18,56,1,4,8
18,139,0,4,9
19,32,1,4,0
19,80,1,4,1
19,110,1,4,2
19,206,1,4,3
19,121,1,4,4
19,239,0,4,5
19,178,0,4,6
19,90,0,4,7
19,26,1,4,8
19,177,0,4,9
20,184,0,4,0
20,7,1,4,1
20,172,0,4,2
20,190,1,4,3
20,43,1,4,4
20,70,0,4,5
20,192,1,4,6
20,169,0,4,7
20,93,1,4,8
20,19,1,4,9
21,239,0,4,0
21,141,0,4,1
21,99,1,4,2
21,129,0,4,3
21,69,1,4,4
21,190,0,4,5
